value,count
100,4
1000,2
100157,1
100161,1
1003,1
10038,1
1005,2
10062,1
1010,1
1015,1
10158,1
1016,1
1018,1
102,1
10239,1
1024,1
1026,1
1035,1
1038452,1
1039,1
1040,1
1044,2
10454,1
10476,1
1049,1
105,1
1050,2
1055,1
106,1
106198,1
1063,1
1065,1
1073,1
108,3
10800,1
109,1
1098,1
10983,1
110,3
1100,1
1104,1
112,2
11216,1
1122,1
1127,1
1128,1
11280,1
113,1
11312,1
114,1
1144,1
11442,1
1152,1
11670,1
11688,1
117,2
1170,1
1172,1
1173,1
11760,1
11772,1
1182,1
1188,1
11900,1
11920,1
1193,1
1198,1
120,16
1200,4
12000,1
1204,1
1209,1
1212,1
12122,1
1215,1
122,1
1221,1
12226,1
1224,1
123,1
1230,1
1234,1
124,1
1240,1
12400,1
12430,1
1248,1
125,2
1254,1
1260,6
126012,1
12604,1
1267,1
126817,1
126997,1
1270,1
1273150,1
128,1
12873,1
12910,1
12948,1
129536,1
1296,1
130,5
13093,1
13096,1
1312,1
132,2
1320,1
13200,1
133,1
1338,1
13401,1
1344,1
135,2
1350,1
13500,1
13544,1
1355,1
13599,1
1360,1
1361,1
1365,1
13680,1
137,1
1370,1
137136,1
1375,2
137525,1
1377,1
137863,1
138,1
1380,1
1382,1
1389,1
139482,1
1399,1
140,1
1400,2
14170,1
14186,1
14191,1
142,1
14209,1
14261,1
1427,1
1431,1
1439,1
144,7
1462,1
14664,1
147964,1
1485,1
1487,1
1490,1
149859,1
150,8
1500,2
15120,1
15150,1
1519,1
152,1
15203,1
153,3
15318,1
154,1
1540,2
1550,1
1562,1
1567,2
156750,1
157432,1
15750,1
1586,1
159,1
15906,1
160,4
1600,2
1603,1
1604,1
1608,1
16080,1
16110,1
1612,1
1614,1
161453,1
1616,1
1619,1
162,1
1620,2
16244,1
1637,1
1639,2
164,2
1640,1
165,3
1653,1
16590,1
166,1
1664,1
167,1
1673,1
1676,1
168,2
16819,1
1684,1
168456,1
16985,1
170,3
1701,1
1710,1
17100,1
17113,1
17116,1
1722,1
17376,1
1745,1
17466,1
175,4
17570,1
176,1
1767,1
178,2
180,9
1800,5
181,1
1840,2
1844,1
1850,1
1855,1
18596,1
18650,1
187,3
1880,1
1881,1
188166,1
1884,1
189,1
1899,1
190,1
191,1
1910,1
192,3
1920,1
1920354,1
193563,1
1950,1
19515,1
1960,2
19608,1
1962,1
1975,1
198,1
1980,2
1982,1
199,1
1991,1
19921,1
19944,1
1995,1
20,1
200,3
202,1
2020,1
20277,1
204,1
2040,1
20425,1
2043,1
205,1
2050,1
20502,1
2054,2
2056,1
206649,1
2068,1
208,1
20847,1
2092,1
2093,1
21,1
210,6
2100,2
2104,1
2105,1
211130,1
2117,1
212,1
21200,1
2125,1
21276,1
21303,1
21323,1
2137,1
21372,1
2145,1
21568,1
216,1
2160,2
2172,1
2180,1
219,1
220,3
2220,1
223,1
224,1
2240,1
225,3
2252,1
22588,1
2260,1
22680,1
227277,1
229,1
23034,1
232,1
2324,1
233,1
234,5
2359,1
23625,1
23630,1
237,1
23718,1
2375,1
238,1
23802,1
2381,1
23858,1
240,7
2400,2
2408,1
241,1
242,1
2420,1
243,2
2433,1
245,1
246,1
247,1
2480,1
2485,1
24854,1
25,1
250,2
2500,2
25011,1
25038,1
2508,1
251,1
2529,1
2539,1
2544,1
255,2
25558,1
2575,1
2577260,1
2586,1
2592,1
260,3
2610,1
261500,1
262,1
262275,1
2622875,1
2627,1
26388,1
264,2
2640,1
265,1
266,3
26605,1
26626,1
2664,1
2665,1
266750,1
267,1
2677,1
2680,1
26991,1
2700,1
27080,1
27162,1
272,1
2737,1
2747,1
2748,1
2755,1
276,1
277,1
2770,1
2776,1
27775,1
278,1
2784,1
2790,1
280,3
2800,3
281,1
282,1
2820,1
28288,1
2830,1
28366,1
286,2
2860,1
2865,1
28686,1
288,3
2880,1
2893,1
291,1
2916,1
2918,1
29327,1
2940,1
2983,1
29946,1
