value,count
1,2
10,2
100,2
101,2
102,2
103,2
104,2
105,2
106,2
107,2
108,2
109,2
11,2
110,3
111,2
112,2
113,2
114,2
115,2
116,2
117,2
118,3
119,2
12,2
120,2
121,2
122,2
123,2
124,2
125,2
126,2
127,2
128,2
129,2
13,2
130,2
131,2
132,2
133,2
134,2
135,2
136,2
137,2
138,2
139,2
14,3
140,3
141,2
142,2
143,2
144,2
145,2
146,2
147,2
148,2
149,2
15,3
150,2
151,2
152,2
153,2
154,2
155,2
156,2
157,3
158,3
159,2
16,2
160,2
161,2
162,2
163,2
164,2
165,2
166,2
167,2
168,2
169,2
17,2
170,2
171,2
172,2
173,2
174,2
175,2
176,2
177,3
178,2
179,2
18,2
180,2
181,2
182,3
183,3
184,2
185,2
186,2
187,2
188,2
189,2
19,2
190,2
191,2
192,2
193,2
194,2
195,3
196,2
197,2
198,2
199,2
2,2
20,2
200,2
201,3
202,3
203,2
204,2
205,2
206,2
207,2
208,2
209,2
21,2
210,3
211,2
212,2
213,2
214,3
215,2
216,2
217,2
218,2
219,2
22,2
220,2
221,3
222,2
223,2
224,2
225,2
226,2
227,2
228,2
229,2
23,2
230,3
231,2
232,2
233,2
234,3
235,3
236,2
237,3
238,2
239,2
24,2
240,2
241,2
242,3
243,2
244,2
245,2
246,3
247,2
248,3
249,2
25,2
250,2
251,2
252,2
253,2
254,3
255,2
256,2
257,2
258,2
259,2
26,2
260,2
261,2
262,2
263,3
264,2
265,2
266,2
267,2
268,2
269,2
27,2
270,2
271,2
272,2
273,2
274,2
275,2
276,2
277,2
278,2
279,2
28,2
280,2
281,2
282,2
283,2
284,2
285,2
286,2
287,2
288,2
289,2
29,2
290,2
291,2
292,2
293,2
294,2
295,2
296,2
297,2
298,2
299,2
3,3
30,2
300,2
301,2
302,2
303,2
304,2
305,2
306,2
307,2
308,2
309,2
31,2
310,2
311,2
312,2
313,2
314,2
315,2
316,2
317,2
318,2
319,2
32,2
320,2
321,2
322,2
323,2
324,2
325,2
326,2
327,2
328,2
329,2
33,2
330,2
331,2
332,2
333,2
334,2
335,2
336,2
337,2
338,2
339,2
34,2
340,2
341,2
342,2
343,2
344,2
345,2
346,2
347,2
348,2
349,2
35,2
350,2
351,2
352,2
353,2
354,2
355,2
356,2
357,2
358,2
359,2
36,2
360,2
361,2
362,2
363,2
364,2
365,2
366,2
367,2
368,2
369,2
37,2
370,2
371,1
372,1
373,1
374,1
375,1
376,1
377,1
378,1
379,1
38,3
380,1
381,1
382,1
383,1
384,1
385,1
386,1
387,1
388,1
389,1
39,3
390,1
391,1
392,1
393,1
394,1
395,1
396,1
397,1
398,1
399,1
4,2
40,2
400,1
401,1
402,1
403,1
404,1
405,1
406,1
407,1
408,1
409,1
41,2
410,1
411,1
412,1
413,1
414,1
415,1
416,1
417,1
418,1
419,1
42,2
420,1
421,1
422,1
423,1
424,1
425,1
426,1
427,1
428,1
429,1
43,2
430,1
431,1
432,1
433,1
434,1
435,1
4355,1
4356,1
4357,1
4358,1
4359,1
436,1
4360,1
4361,1
4362,1
4363,1
4364,1
4365,1
4366,1
4367,1
4368,1
4369,1
437,1
4370,1
4371,1
4372,1
4373,1
4374,1
4375,1
4376,1
4377,1
4378,1
4379,1
438,1
4380,1
4381,1
4382,1
4383,1
4384,1
4385,1
4386,1
4387,1
4388,1
4389,1
439,1
4390,1
4391,1
4392,1
4393,1
4394,1
4395,1
4396,1
4397,1
4398,1
4399,1
44,2
440,1
4400,1
4401,1
4402,1
4403,1
4404,1
4405,1
4406,1
4407,1
4408,1
4409,1
441,1
4410,1
4411,1
4412,1
4413,1
4414,1
4415,1
4416,1
4417,1
4418,1
4419,1
442,1
4420,1
4421,1
4422,1
4423,1
4424,1
4425,1
4426,1
4427,1
4428,1
4429,1
443,1
4430,1
4431,1
4432,1
4433,1
4434,1
4435,1
4436,1
4437,1
4438,1
4439,1
444,1
4440,1
4441,1
4442,1
4443,1
4444,1
4445,1
4446,1
4447,1
4448,1
4449,1
445,1
4450,1
4451,1
4452,1
4453,1
4454,1
4455,1
4456,1
4457,1
4458,1
4459,1
446,1
4460,1
4461,1
4462,1
4463,1
4464,1
4465,1
4466,1
4467,1
4468,1
4469,1
447,1
4470,1
4471,1
4472,1
4473,1
4474,1
4475,1
4476,1
4477,1
4478,1
4479,1
448,1
4480,1
4481,1
4482,1
4483,1
4484,1
4485,1
4486,1
4487,1
4488,1
4489,1
449,1
4490,1
4491,1
4492,1
4493,1
4494,1
4495,1
4496,1
4497,1
4498,1
4499,1
45,2
