value,count
00296034,1
00296036,2
00296039,2
00296058,3
00296064,2
00332588,7
00332615,8
00332635,10
00332636,9
00332637,4
00332641,8
00332649,10
00332650,21
00332652,14
00332663,3
00332667,9
00332675,11
00332706,21
00332815,27
00332817,27
00332823,27
00332826,27
00332880,27
00332885,54
00332886,54
00332888,27
00332889,54
00332890,27
00332893,54
00332894,54
00332896,27
00332898,16
00332900,32
00332904,16
00332906,32
00332907,16
00332911,32
00332914,16
00332916,32
00332919,16
00332920,16
00332922,32
00332936,27
00332937,54
00332938,27
00332939,27
00332940,27
00332941,27
00332942,27
00332963,15
00332978,26
00332980,52
00332981,26
00333058,5
00333078,54
00333098,30
00333111,15
00333132,14
00333199,14
00333228,9
00333246,27
00333259,21
00333444,2
00333448,1
00333454,20
00333457,12
00333463,12
00333465,21
00333470,12
00333472,21
00333473,21
00333479,17
00333481,17
00333528,7
00333530,2
00333557,15
00333558,4
00333560,14
00333561,14
00333568,15
00333569,15
00333570,15
00333573,5
00333575,14
00333577,5
00333600,5
00333602,5
00333605,10
00333649,27
00333650,27
00333652,27
00333689,18
00333703,15
00333725,7
00333739,10
00333742,24
00333743,24
00333754,8
00333793,4
00333794,10
00333798,5
00333803,3
00333806,10
00333879,18
00334867,27
00334942,12
00334966,8
00334975,3
00334978,30
00334988,12
00334992,15
00335000,24
00336073,27
00336077,9
00336079,5
00336158,5
00336159,21
00336163,27
00336171,21
00336183,6
00336218,3
00336244,5
00336247,54
00336249,27
00336250,26
00336256,30
00336268,21
00336271,21
00336272,21
00336274,21
00336283,14
00336297,14
00336306,10
00336322,21
00336330,10
00336331,8
00336332,7
00336336,7
00336338,4
00336339,12
00336341,7
00336342,9
00336347,6
00336350,14
00336354,7
00336356,3
00336358,6
00336359,20
00336360,10
00336363,12
00336364,7
00336365,12
00336368,8
00336370,2
00336374,16
00336378,6
00336379,1
00336380,15
00336383,9
00336387,10
00336393,14
00336394,12
00336395,9
00336396,9
00336397,7
00336398,6
00336399,2
00336400,4
00336405,15
00336407,7
00336408,10
00336409,8
00336411,6
00336415,6
00336419,18
00336423,20
00336427,7
00336432,12
00336434,15
00336436,12
00336437,6
00336438,9
00336441,10
00336442,6
00336466,12
00336525,15
00336529,18
00336530,14
00336532,4
00336533,8
00336534,12
00336535,6
00336536,14
00336537,9
00336539,4
00336540,4
00336541,6
00336543,20
00336544,9
00336545,7
00336546,4
00336547,8
00336549,6
00336551,4
00336552,18
00336554,12
00336555,24
00336556,8
00336558,7
00336559,18
00336560,18
00336562,8
00336563,7
00336565,8
00336567,3
00336568,4
00336569,8
00336570,1
00336571,6
00336572,20
00336573,3
00336574,12
00336575,12
00336576,8
00336580,8
00336583,6
00336584,18
00336591,18
00336594,12
00336595,14
00336598,6
00336599,2
00336601,6
00336602,16
00336605,8
00336616,10
00336617,9
00336631,16
00336678,27
00336679,27
00336681,27
00336682,27
00336687,54
00336690,54
00336694,27
00336696,27
00336698,27
00336702,27
00336704,27
00336797,3
00336816,27
00336898,8
00336932,12
00337009,5
00337095,14
00337097,5
00337101,21
00337102,11
00337103,27
00337104,21
00337107,21
00337140,2
00337152,27
00337175,33
00337214,5
00337226,9
00337281,3
00337282,3
00337283,3
00337309,5
00337370,10
00337386,18
00337474,10
00337485,20
00337494,10
00337501,20
00337571,9
00337634,2
00337653,5
00337719,2
00337726,10
00337752,3
00337804,10
00337815,10
00337816,10
00337829,10
00337911,5
00337912,5
00337993,3
00338020,5
00338023,5
00338041,7
00338044,5
00338081,5
00338087,5
00338089,6
00338093,4
00338126,4
00338159,1
00338185,3
00338207,5
00338209,6
00338210,7
00338220,6
00338226,7
00338241,4
00338244,7
00338259,5
00338266,5
00338291,5
00338328,5
00338361,3
00338382,4
00338386,12
00338388,12
00338389,7
00338391,30
00338392,7
00338393,8
00338395,12
00338396,6
00338397,8
00338399,6
00338401,9
00338405,12
00338406,7
00338408,12
00338429,10
00338430,10
00338448,26
00338467,52
00338480,10
00338482,26
00338483,26
00338497,26
00338517,20
00338529,26
00338544,52
00338550,10
00338573,26
00338578,20
00338590,52
00338600,26
00338610,52
00338613,10
00338622,26
00338642,20
00338652,52
00338665,26
00338680,52
00338683,26
00338713,26
00338733,5
00338738,10
00338759,1
00338773,3
00338795,5
00338797,12
00338981,5
00339084,5
00339107,5
00339114,2
00339122,1
00339133,8
00339251,11
00339276,12
00339303,2
00339381,7
00339447,3
00339455,15
00339467,12
00339479,14
00339480,15
00339481,9
00339485,3
00339740,10
00339752,12
00339780,12
00339832,14
00339873,8
00339878,5
00339884,9
00339887,20
00339936,2
00339941,10
00339962,15
00339969,15
00339980,7
00339992,15
00340015,14
00340017,4
00340030,17
00340037,8
00340089,26
00340113,26
00340164,5
00340215,3
00340233,17
00340282,26
00340348,26
00340350,7
00340369,5
00340373,4
00340376,5
00340385,5
00340386,4
00340387,4
00340390,2
00340391,5
00340393,3
00340394,3
00340395,1
00340396,3
00340397,3
00340398,5
00340400,3
00340401,2
00340403,3
00340413,17
00340415,21
00340417,17
00340422,17
00340424,26
00340438,1
00340445,14
00340447,2
00340571,17
00340575,34
00340584,17
00340601,17
00340614,17
00340619,7
00340625,12
00340632,17
00340694,6
00340702,11
00340741,26
00340757,4
00340765,11
00340803,15
00340805,21
00340807,4
00340808,14
00340813,14
00340815,2
00340826,12
00340843,14
00340854,8
00340855,5
00340858,3
00340861,21
00340866,21
00341032,17
00341064,26
00341066,26
00341141,6
00341142,12
00341175,26
00341176,5
00341177,26
00341192,26
00341197,5
00341208,21
00341214,5
00341215,26
00341232,21
00341234,26
00341247,21
00341262,21
00341266,26
00341280,21
00341293,21
00341294,4
00341306,26
00341307,21
00341320,26
00341335,21
00341358,21
00341361,26
00341380,11
00341382,26
00341384,21
00341399,21
00341409,5
00341429,21
00341493,11
00341527,7
00341537,6
00341542,6
00341548,10
00341549,15
00341550,6
00341554,6
00341555,4
00341566,8
00341567,7
00341569,4
00341571,6
00341574,8
00341592,7
00341602,12
00341614,7
00341620,15
00341657,26
00341659,5
00341670,26
00341674,5
00341697,26
00341714,21
00341728,21
00341740,21
00341750,26
00341761,21
00341771,21
00341781,26
00341782,21
00341809,21
00341828,26
00341830,21
00341849,21
00341931,4
00341937,3
00341940,4
00342029,17
00342036,7
00342055,10
00342084,3
00342095,1
00342096,15
00342098,15
