value,count
Beans,2
Broad bean,2
Coffee,2
Faggots,9
Fishing (cod),20
Fishing implements,30
Garlic,2
Hoops,2
Pitch,3
Salt,14
Shallot,2
Sundries,3
Vinegar,3
vide,13735
