value,count
Austria,17
Bremen,6
Denmark,58
France,13351
Great Britain,112
Hamburg,7
Lubeck,9
Mecklenburg,1
Multi-state,11
Open sea,64
Poland,5
Portugal,6
Prussia,20
Russian Empire,2
Spain,14
United Provinces,41
United States,27
vide,78
