value,count
A0122971,132
A0124809,34
A0127055,954
A0133403,616
A0136403,577
A0136930,2962
A0137148,438
A0138533,115
A0141325,136
A0148208,79
A0165056,48
A0165077,203
A0169240,26
A0171758,1202
A0172590,31
A0181608,241
A0195938,209
A0196496,720
A0198999,2072
A0199508,570
A0213721,2
A1963997,180
A1964694,1259
A1964767,874
A1964982,149
