value,count
Abbeville,5
Barfleur,1
Bayonne,93
Bordeaux,654
Boulogne,38
Brest,37
Caen,64
Calais,21
Cherbourg,9
Dieppe,29
Dunkerque,229
Eu et Tréport,5
Fécamp,1
Granville,32
Havre,35
Honfleur,197
La Rochelle,6179
Marennes,2961
Marseille,2
Morlaix,13
Nantes,530
Quimper,354
Rouen,32
Sables-d’Olonne,1511
Saint-Brieuc,6
Saint-Malo,31
Saint-Valéry-en-Caux,12
Saint-Valéry-sur-Somme,51
Sète,1
Vannes,206
vide,490
