value,count
Bêtes de somme,11
Divers,32
Drogues,10
Drogues médicinales,14
Industrie française et étrangère,294
Matières d'or et d'argent,2
Matières premières,165
Métaux,28
Objets manufacturés,166
Subsistances,340
