value,count
Autriche,17
Brême,6
Danemark,58
Espagne,14
Etats-Unis d'Amérique,27
France,13351
Grande-Bretagne,112
Hambourg,7
Lubeck,9
Mecklenbourg,1
Pologne,5
Portugal,6
Provinces-Unies,41
Prusse,20
Russie,2
multi-Etat,11
vide,78
zone maritime,64
