value,count
Bière,7
Coton de toute espèce,29
Eau de vie de France,48
Hardware,15
Huile d'olive de France,6
Lainage,17
"Porcelaine, Fayance, Poterie",10
Prohibé,1
Soie,9
Toiles de lin et de chanvre,14
Vin de France,46
Vinaigre de France,15
vide,845
