value,count
aunes carrées,1
aunes de paris,97
barils,7
barriques,2
boisseau,1
bouteilles,5
charges,1
charretées,2
grosses,2
livres,490
marcs,1
muids,100
nombre,29
pieds cubes,2
pieds de roi,1
pinte,3
pipe,1
pièces,137
poinçons,1
rames,1
toises,1
tonneaux,10
unité manquante,166
veltes,1
