value,count
"Espagne, undeterminé",18
britannique,302
brémois,11
danois,122
français,13039
hambourgeois,24
hollandais,142
lubeckois,18
meckelmbourgeois,10
oldenbourgeois,4
papenbourgeois,2
polonais,14
prussien,48
vide,22
étasunien,53
