value,count
Paillet,6
Paimpol,14
Painpol,30
Papenbourg,2
Peckel,4
Pekelade,2
Pennerf,2
Philadelphie,2
Pinpol,2
Plancia,2
Plassac,20
Plencia,4
Plensia,6
Plimout,2
Plimout [Plymouth],2
Plimouth,4
Ploermel,2
Plomarnel,2
Plouarmel,2
Plouarnaque,2
Plouarnel,2
Plouermel [Plouharnel],2
Plouharmel,2
Plouharnec,2
Plouharnel,37
Plouhermel,2
Plymouthe,2
Podensac,4
Pomavelo,2
Pondansac,2
Pondensac,6
Pondermans,2
Pont l' Abbé,2
Pont l’Abbé,2
Pontrieu,2
Pontrieux,6
Pool,8
Pornic,14
Porsemouthe,2
Porsmouth,2
Port D' Envaux,2
Port Des Barques,6
Port Lorient,2
Port d' Anveaux,11
Port d' Envaux,2
Port de Barques,2
Portmouth [USA],2
Portnic,2
Portrieux,2
Poudensac,2
Poudenval,2
Pouillac,2
Pouilliac,1
Prospoder,2
Prospodér,6
Prusse,2
Puchelly,2
Quarteret [Careteret],2
Quiberon,294
Quibéron,106
Quilleboeuf,4
Quimper,4
Reibnits,2
Rhuis,92
Riberou,12
Ribnets,2
Ribérou,6
Rimoueh,2
Rochefort,38
Rochelle,2
Roquedetau,2
Roquedeteau,12
Roquefdeteau,1
Roscoff,2
Rostock,4
Roterdam,2
Rotterdam,8
Rouen,71
Royan,2
Ruis,20
Ré,10
Rénneville,2
Sables,32
Sables Dolonne,8
Sables [d' Olonne],28
Sables d' Ollone,8
Sables d' Ollonne,3
Sables d' Ollonnes,18
Sables d' Olonne,2
Sables d’Olonne,273
Sables d’Olonnes,8
Sables d’olonne,6
Saint Briac,66
Saint Brieuc,6
Saint Brieux,14
Saint Brieux [Saint-Brieuc],6
Saint Denis,19
Saint Denis Ile d' Olleron,2
Saint Denis Isle d’Olleron,2
Saint Denis d' Oléron,43
Saint Denis d’Olleron,2
Saint Enogat,2
Saint Estef [Saint Estephe],4
Saint Esteffe,2
Saint Esteph,4
Saint Estephe,4
Saint Esthephe,2
Saint Estèphe,2
Saint Gille,2
Saint Gilles,124
Saint Gilles sur Vie,4
Saint Jean de Luz,4
Saint Lunaire,2
Saint Malo,421
Saint Martin,406
Saint Martin de Rhé,6
Saint Martin de Ré,31
Saint Martin de ré,2
Saint Martin île de Ré,2
Saint Nazerre,2
Saint Padoue,2
Saint Pardou,4
Saint Sauveur,2
Saint Savignen,56
Saint Savignien,16
Saint Savinien,120
Saint Savinnien,116
Saint Servan,6
Saint Trojean,4
Saint Valery,26
Saint Valery [sur Somme],4
Saint Vallery,6
Saint Vallery en Caux,4
Saint Vallery sur Somme,10
Saint Valéry en Somme,2
Saint Veze,2
Saint martin de Ré,2
Sainte Vaix,2
Sainte Valery,2
Saintes,2
Salcots,2
Salem,2
Saricau [Sarzeau],2
Sarreau,2
Sarzeau,12
Sonderlan,2
Sonderland,2
Soubise,20
Soubize,100
Southampton,2
Stavanger,8
Stavangre,6
Stavangre [Stavanger],4
Stavenger,3
Staverren en Hollande,2
Stavoren,2
Strangefort,2
Stélin [Stettin],2
Sunderland,6
Taillebourg,178
Tallemont sur Gironde,1
Teste,3
Therebis,2
Theribis,2
Tingmouth,4
Topsham,4
Tregue [Treguier],2
Treguier,2
Treguiér,2
Tremblade,3
Trentemouë,2
Tréguier,4
Tyngmouth,2
Valleville,2
Vannes,64
Vatteville,4
Waterford,2
Wisscasse,2
Workum en Frise,2
Workum en Vrise,2
Yarmouth,10
Ysle Dieu,2
Ysle de Man,2
Ystel,2
Zierkzee [Zierikzee],2
Zériczée,2
vide,57
Île d' Yeu,8
île d' Yeu,6
