value,count
"Boisard, Alexis",1
"Boisderseau, Vincent",3
"Boismond, François",2
"Boismont, François",2
"Boismort, Francois",8
"Boismort, François",20
"Boisseau, Louis",4
"Boisseaux, Louis",2
"Boissel, Michel Denis",2
"Boisselié, Pierre",2
"Boisseneau, Joseph",5
"Boissy, Jacques",2
"Boisvin, Valeri Bergardin",2
"Boleck, Mamen Arenedt",2
"Bon, Francois",14
"Bon, Simon",34
"Bonnau, Pierre",6
"Bonneau, Pierre",6
"Bonneavanture, Julien",2
"Bonnel, Pierre",1
"Bonnettau, Pierre François",2
"Boom, Weilhem Hendrick",2
"Boquiteau, Joseph",2
"Borne, Mathieu",6
"Bosseneau, Joséph",2
"Bossis, Denis",4
"Bossy, Denis",2
"Bossy, Jaques",2
"Bouchard, Jean",10
"Bouchel, Pierre",2
"Bouchereau, Pierre",1
"Boucheron, Sabastien",2
"Boucheron, Urbain",12
"Boucheron, Urbin",4
"Bouchet, François",8
"Bouchet, Guillaume",10
"Bouchet, Michel",14
"Bouchet, Pierre",17
"Bouchet,Pierre",2
"Bouchron, François Aubein",2
"Bouché, Francois",2
"Bouchét, Michél",2
"Bouchét, Pierre",4
"Boudan, Joseph",6
"Boudon, Jullien",2
"Boudouin, Louis",2
"Bouget, Louis",1
"Bouguignon, Nicolas",2
"Bougét, Piérre",1
"Bouhier, François",2
"Boulet, Mathieu",2
"Boulet, Mathurin",2
"Boulicant, Gildas",1
"Boulineau, René",2
"Bouneau, Pierre Joseph",2
"Bounet, Louis",2
"Bourdiec, Jean Joseph",2
"Bourdier, Jean Joseph",6
"Bourdier, Joseph",4
"Bourdin, Joseph",3
"Bourgeois, François",2
"Bourgeois, Louis",2
"Bourgine, Antoine",2
"Bourgois, Jean Marc",1
"Bourgoise, Roch Louis",2
"Bourguignon, Michel",2
"Bourguignon, Nicolas",28
"Bourne, Mathieu",2
"Bouron, Francois",2
"Bouron, François",2
"Bouron, Michél",1
"Boutaud, Charles",4
"Bouteau, Charles",2
"Bouteau, Pierre",3
"Boutel, Mathieu",8
"Boutet, Mathieu",2
"Bouthillier, Jean",4
"Boutin, Pierre",4
"Bouyer, François",14
"Bouyer, Laurent",4
"Bouyer, Louis Aimé",4
"Bouyer, Pierre",26
"Bouyet, François",2
"Bouyér, François",10
"Bouyér, Louis Aimé",4
"Bouët, Charle",2
"Bouëts, Charle",2
"Boyer, François",8
"Boyer, Jean",22
"Boyer, Pierre",14
"Boyfic, Jean",2
"Boyé, Jean",2
"Boyér, Jean",2
"Brad, Joseph",2
"Brard, Joseph",2
"Braud, Francois",12
"Braud, François",8
"Braud, Joseph",2
"Braudon, Nicolas",2
"Braudron, Nicolas",2
"Breau, François",4
"Brelet, Pierre",2
"Brellouet, Pierre",2
"Bremont, Jean Benois",2
"Brenterch, Budoc",2
"Brenterck, Budoc",2
"Brentezek, Budoc",2
"Brentérek, Budoc",2
"Bret, Pierre Jean",2
"Breton, André",6
"Breton, Francois",2
"Breton, Jean",2
"Breton, Pierre",6
"Briellon, Noel",2
"Briellou, Noel",2
"Brillonet, Pierre",22
"Brillou, Noél",2
"Brisard, Joseph",2
"Brisard, Joseph Marie",2
"Brisard, P.",2
"Brisard, Pierre",10
"Briserd, Thomas",2
"Brissard, Jean Charles",2
"Brizard, Jean Charles",4
"Brizard, Joseph",2
"Brizard, Josephé",2
"Brizard, Pierre",12
"Brochet, Jean",11
"Brochet, Jean Francois",2
"Brochet, Jean François",12
"Brody, William",2
"Brooks, Cooper",2
"Brooks, Williams",2
"Brosse, Cristian",2
"Brouillare, Pierre",2
"Brousma, F. S",2
"Broussel, Armand",2
"Bruard, Pierre",3
"Bruce, Guillaume",2
"Brud, Joseph",2
"Brullon, Pierre",1
"Brulon, M.lle",2
"Brulon, Michel",2
"Brulon, Pierre",2
"Brumeterf, Budoc",2
"Brun, Etienne",5
"Bruniere, André",2
"Brunsma, V. S.",2
"Brut, René",2
"Brédirmon, Vincent",2
"Brémont, Jean",2
"Bsro, Jacques",2
"Buché, Pierre",8
"Buetel, Jean",2
"Buffechaud, Pierre",1
"Buffechoud, Pierre",2
"Buffechoud, Piérre",2
"Buffet, André",4
"Bugaud, Pierre",4
"Bullet, Jean",2
"Bullo, Mathurin",2
"Bullot, Joachim",7
"Bullot, Mathurin",2
"Bunker, Samuel",2
"Burciér, Piérre",3
"Bureau, Henry",1
"Burnet, Thomas",2
"Busch, Joachim Hendrich",2
"Busebor, Francois",2
"Busnel, Thomas",2
"Butel, Jean",20
"Buttel, Jean",6
"Butté, Jean",2
"Buzebec, Denis Francois",2
"Bué, Jean Marie",2
"Béarnois, Pierre",2
"Bécheau, Pierre",4
"Bénigne, Joseph",2
"Bértaud, Samuél",2
"Bértaud, Samuël",2
"Bérthomé, Maurice",2
"Cachet, Pierre",2
"Cadic, Joachaim",2
"Cadic, Joachim",6
"Cadiou, Louis Roger",2
"Cadou, Jean",6
"Cadou, Martin",2
"Cadou, Pierre",20
"Cadoue, Pierre",2
"Caellet, Jacques",2
"Caffin, Pierre",38
"Caillaud, Jean",2
"Cailles, Jacque",2
"Caillet, Jacques",2
"Cailleteau, Jean Louis",10
"Cailleteau, Louis",2
"Calder, Samuel",2
"Calvard, Yves",2
"Calvé, Joseph",2
"Calvé, Nicolas",2
"Camenel, Joesphe",2
"Camenem, Joseph",2
"Camenen, Jean Francois",2
"Camenen, Joseph",4
"Camenél, Joséph",2
"Camenét, Joséph",2
"Cammauin, Jean François",4
"Camnen, Joseph",4
"Camonin, Joseph",2
"Caméner, Joseph",2
"Caménon, Joseph",2
"Canachant, Charles",2
"Cantin, Eloy",6
"Cantin, Joseph",4
"Cap, Francois Marie",4
"Cap, François",2
"Caprel, Jean Joseph",2
"Caprel, Joseph",3
"Caprel, Joseph François",2
"Caradec, Jacque",2
"Caradet, Jacque",2
"Caradet, Jacques",2
"Carais, Jean François",2
"Care, Joseph",1
"Cario, Antoine",4
"Cario, Joseph",2
"Cario, Mathieu",2
"Cario, Mathurin",4
"Carlie, André",2
"Carmeneau, Jean Francois",2
"Carn, Gabriel",2
"Carry, Aléxandre",2
"Cartier, Antoine",6
"Casserian, Michel",2
"Casseriau, Michel",14
"Cassineau, Louis",6
"Castelor, Francois Louis",2
"Castelot, Nicolas Laurent",2
"Cauchet, Mathieu",3
"Caudebeau, Pierre",2
"Causic, Joséph",2
"Cauzic, Joseph",2
"Cauzic, Thomas",4
"Cavarro, Fortuna",2
"Celo, Joseph",4
"Cenac, Jean",2
"Chagneau, Jean",26
"Chagneau, Pierre",2
"Chagneaud, Jean",2
"Chaigneau, Pierre Chaterine",2
"Chailloleau, Alexis",8
"Chailloleau, Alléxis",2
"Chailloleau, Aléxis",2
"Chailtho, Francois",2
"Chailtoleau, Aléxis",2
"Chal, François",1
"Chalambert, François",2
"Chaleau, Mathurin",2
"Chalons, Luc",2
"Chamier, Joseph",2
"Chandellec, Vincent",2
"Chantreau, Guillame",2
"Chapeau, Jacques",8
"Chapeux, Pierre",2
"Chappeau, Jacques",18
"Chardavoine, Pierre",16
"Chardevoine, Pierre",2
"Chareaud, Pierre",2
"Charetier, Jacques",2
"Charier, Etienne",4
"Charier, Francois",1
"Charier, Jean",6
"Charier, Joseph François",8
"Charier, Louis",1
"Charis, Joseph Fransois",2
"Charlloleau, Aléxis",2
"Charneau, Pierre",3
"Charneau, Simon",2
"Charniau, Pierre",2
"Charon, Come",2
"Charon, Jean",2
"Charonneau, Nicolas",1
"Charreau, Pierre",2
"Charrier, Etienne",6
"Charrier, Jean",8
"Charrier, Jean-François",2
"Charrier, Joseph François",2
"Charris, Joseph François",2
"Charrom, Jean",2
"Charron, Jean",22
"Charruau, Pierre",4
"Charruau, Simon",4
"Charteau, M.in",4
"Chartier, Jacques",2
"Chartier, Mathurin",2
"Charud, Etienne",2
"Charzier, Jean Baptiste",2
"Charé, Jean",1
"Chasseau, Jean",2
"Chasseau, Jean Baptiste",2
"Chasseneau, Louis",2
"Chassereau, Michel",2
"Chasseriau, Michel",24
"Chassinau, Louis",22
"Chassinaud, Louis",4
"Chassineau, Louis",10
"Chassineaux, Louis",2
"Chastau, Jean",2
"Chastau, Pierre",2
"Chasteau, Jean",2
"Chasteau, Jean Baptiste",2
"Chatel, Francois",2
"Chatel, Guillaume",4
"Chaudeau, Pierre",1
"Chaudron, Francois",14
"Chaudron, François",24
"Chaudront, François",2
"Chaudros, Francois",2
"Chauson, Jacques",1
"Chauson, Jean",1
"Chaussel, Vincent",2
"Chavier, Jean",1
"Chavigneau, Pierre André",1
"Chavrier, Etienne",2
"Chavrier, François",2
"Chavrier, Louis",8
"Chavron, Jean",2
"Chegnean, Jean",2
"Chemier, François",2
"Chenee, François",2
"Chenereau, Francois",4
"Cherittõ, Francois",2
"Cheron, Cosme",2
"Cherou, Come",2
"Chevalier, Pierre",6
"Chevanton, Antoine",2
"Chevis, Mathurin A.",4
"Chiron, Francois",2
"Chiron, Jean",16
"Chiron, Nicolas",10
"Chiron, Pierre",2
"Choiniet, Antoine François",1
"Chomas, Guillaume",2
"Chorier, Estienne",2
"Choron, Cosme",2
"Chorteau, Mathurin",2
"Chosteau, Mathurin",2
"Chouamét, Jean",1
"Chouteau, Charles Michel",2
"Christian, John",2
"Chénéreau, Francois",4
"Cilleau, René",1
"Clavard, Yves",2
"Claveau, François",40
"Clement, Antoine",4
"Clement, François",2
"Cloarec, Francois",2
"Cloarec, Jean",3
"Cloasses, Euytie",2
"Cloatre, Gabriel",4
"Cloatre, Léonard",2
"Cloatre, Vincent",2
"Cloatre, Yves",6
"Clod, David",2
"Cloirec, Jean",4
"Cloitre, Gabriel",4
"Cloitre, Gabriél",2
"Clotin, André",2
"Clottin, André",8
"Coat, Tanguy",2
"Cocagne, André",4
"Cochain, Jacques",6
"Cochain, Jaques",2
"Cochard, Mathieu",1
"Cochaud, Joseph",2
"Cochel, Mathieu",2
"Cochet, Mahtieu",2
"Cochet, Mathieu",28
"Cochet, Matthieu",2
"Cochet, Mattieus",2
"Cochin, Jaques",2
"Cocnau, Jacques",2
"Cocnaud, Jacques",2
"Cocuau, Jacques",4
"Cocuaud, Jacques",8
"Codou, Pierre",4
"Coedel, Jean",2
"Coedel, Joseph",2
"Cogneau, Jacques",2
"Coindeau, Michel",2
"Coindeau, Pierre",2
"Coindrau, Michel",8
"Coindraud, Michel",2
"Coindreau, Etienne",2
"Coindreau, François",4
"Coindreau, Michel",16
"Coindreau, Pierre",18
"Coinsexelleau, Pierre",2
"Coireau, François",1
"Colas, Jacques",2
"Colet, Pierre",2
"Colin, Jean",2
"Colinet, Gabriel",6
"Coliton, Julien",4
"Collander, William",2
"Collet, Alexis",2
"Collet, Gabriel",2
"Collet, Jean Marie",2
"Collet, Pierre",2
"Collette, Pierre",2
"Collin, Jean",2
"Collinet, Gabriel",17
"Combeau, Jean Toussaint",1
"Comien, Richard",2
"Comming, Gilliaume",2
"Compagnac, François",2
"Conan, Pierre Marie",7
"Condreau, Michelle",2
"Conedelle, Joseph",2
"Coniame, Louis",2
"Connor, Pierre",2
"Conon, Pierre Marie",2
"Constantin, Jean",14
"Convay, Edward",2
"Cook, François",2
"Cooke, Jean",2
"Coparin, Francois",2
"Coqueau, Jacques",2
"Coquo, Jacques",20
"Corbin, Jean",4
"Corchant, Jean",2
"Corchant, Joseph",4
"Corchant, Josephe",2
"Corchuan, Joseph",2
"Corchuant, Joseph",2
"Corclenau, Joseph",2
"Cordel, Joseph",2
"Cordman, Guillaume",2
"Corfdir, Yve",2
"Corfinat, Mathurin",2
"Corfurat, François",2
"Coriaux, Mathurain",2
"Coric, Budoc",2
"Coriton, Jean",2
"Coriton, Jean Marie",4
"Coriton, Julien",2
"Coritton, Francois",4
"Corizer, Jean Mathieu",2
"Corlale, Philippe",2
"Corlobe, Philippe",4
"Corlobié, Philippe",2
"Corlobé, Philipe",6
"Corlobéc, Philippe",2
"Cormac, Francois",6
"Cormac, Julien",2
"Cormar, Mathurin",2
"Cormat, Barnabé",10
"Cormat, Julien",4
"Cormat, Mathieu",2
"Cormat, Mathurin",2
"Cormatte, Mathurin",3
"Cornat, Barnabé",2
"Corneat, Julien",2
"Cornelissen, Pieter",4
"Corric, Budoc",2
"Corric, Thomas",6
"Corrie, Budoc",2
"Corsain, Pierre",10
"Corsin, Jean François",2
"Corsin, Pierre",2
"Cortobé, Philipe",2
"Cottel, Gabriel",2
"Cottorel, George",2
"Cottorel, Georges",4
"Couadel, Alexis",2
"Coudel, Jean",1
"Couedel, Allexis",2
"Couedel, Jacques",2
"Couedel, Joseph",6
"Couillaud, Jean",4
"Couillaud, S.",2
"Couilleau, Jean",7
"Couilleaud, Jean",2
"Couillebaud, André",10
"Couillebaud, Louis",4
"Coulthonis, Pierre Nicolas",2
"Coumaillard, Pierre",2
"Coumaillau, Pierre",10
"Coumaillaud, Pierre",18
"Coumaillio, Pierre",2
"Coumillau, Pierre",2
"Coumillaud, Pierre",2
"Courant, Etienne Charles",6
"Courdet, Joseph",2
"Courmailleau, Pierre",2
"Courson, Denis",6
"Courssy, Jacques",4
"Courtin, Simon",2
"Cousic, Joséph",2
"Cousit, Joseph",2
"Cousse, Jacques",2
"Coussi, Jacques",2
"Coussy, Jacques",12
"Couthouis, Nicolas",4
"Couthouis, P. N",2
"Couédel, Joseph",2
"Covedel, Joseph",1
"Cowar, Jean",2
"Coward, Geremie",8
"Coward, Jean",6
"Coward, Jérémie",2
"Crain, Joseph",2
"Cravey, Jean",4
"Cretin, Jacques",2
"Cretin, Jean",4
"Creunier, Jean",2
"Croezet, Jacques",2
"Croisé, Louis",2
"Croizet, Jacques",2
"Croizet, Jean",2
"Croizé, Jacques",10
"Crugner, Jean",2
"Crugné, Jean",2
"Crunier, Jean",16
"Cruniér, Jean",2
"Crémier, Jean",2
"Crémoux, Pierre",2
"Crétin, Jean",12
"Cuedel, Jean",2
"Cuffin, Pierre",2
"Cumming, Guillaume",2
"Curandaux, François",2
"Curandeau, Francois",4
"Curandeau, François",15
"Curandeau, Pierre",2
"Curaudau, François",1
"Curaudeau, Francois",2
"Curaudeau, François",5
"Cyrledon, Pierre",4
"Cöedel, Jean",2
"D' Amigny, Gaspars",2
"D' Amour, Jean",2
"Dagay, Etienne",2
"Daguay, Etienne",2
"Dagué, Louis",2
"Dake, Jorgen",2
"Dalirac, Yves",2
"Damigny, Gaspard",4
"Damoncel, Guillaume Charles Jean",2
"Damond, Jean",2
"Damour, Jean",18
Dandonneau,2
"Dandonneau, Ellie",2
"Dandonneau, Etienne",8
"Dandonneau, Jean Antoine",4
"Dandonneau, Jean Etienne",8
"Dandonneaud, Etienne",2
"Dandonneaux, Jean Etienne",2
"Dandouneau, Jean Antoine",2
"Daneo, Goustant",2
"DaniEl, Pierre",2
"Danias, François André",2
"Daniau, Jean",2
"Daniaux, Jean",2
"Daniel, Adrien",2
"Daniel, François",11
"Daniel, Jean",16
"Danio, Gonstant",2
"Dano, Joseph",2
"Dano, Joséph",2
"Danté, Georges",2
"Darlan, Antoine",2
"Darlan, Jean",4
"Darlan, Louis",2
"Darland, Antoine",2
"Darlant, Jean",2
"Darlaud, Antoine",2
"Darlaut, Jean",2
"Dartau, Jean",2
"Dasel, François",2
"Daubernais, Jean Baptiste",10
"Daubernay, Jean Baptiste",2
"Daufrené, Pierre",2
"Daundonneau, Jean Antoine",2
"Daurlan, Jean",2
"David, Alexis",4
"David, Allexi",2
"David, Aléxis",2
"David, Jean",54
"David, Jean François",2
"David, Michel",4
"David, Pierre",2
"David, Sebastien",2
"Davies, John",2
"De Basterra, Jean Baptiste",2
"De Beldots, Jean",2
"De Ceullaganad, Joseph Antoine",2
"De Jonge, Douves Lieuvel",2
"De Koo, Hildrick Annes",2
"De Launay, Crisostome",2
"De Lorine, Ambroise",2
"De Poix, Pierre",2
"De Sertucha, Athanasio",2
"De Zertachas, Alhanasio",2
"Deain, Jacques",2
"Dean, Charles",2
"Deau, Charles",2
"Deau, Nicolas",12
"Debver, Gerrit Wilberts",2
"Delabaratz, Gabriel",2
"Delafarge, François",2
"Delage, Laurent",11
"Delalonde, Jacques",2
"Delange, Mattias",2
"Delapré, Jacques",1
"Delarge, Laurent",2
"Delavaud, Pierre Nicolas",1
"Delhoumeau, Pierre",6
"Delobaratz, Gabriel",2
"Delonteau, Jean",1
"Demeon, Louis",8
"Deméon, Louis",2
"Deméon, Pierre",2
"Deniau, Jean",8
"Denis, Jean Marie",2
"Depoix, Pierre",6
"Depond, Pierre",2
"Derko, John",2
"Deronneau, Pierre",2
"Des Roches, Pierre Jean",2
"Des Salles, Pierre",2
"Desroches, Louis",2
"Dessalle, Pierre",2
"Desse, Jean",1
"Deupeux, Jacques",2
"Diamedo, Julien",6
"Diamedo, Julin",2
"Diasnedie, Julien",2
"Dieckon, Henry",2
"Dirant, Jacques",2
"Dirck, Jarris",2
"Dismond, Thomas",2
"Divres, Henrind",2
"Dobukk, Ephraim",2
"Doedes, Charles Wiobes",2
"Dolabara, Gabriel",2
"Dolliven, Guillaume",2
"Dolobard, Gabriel",2
"Domeau, Louis",2
"Donguy, Sébastien",2
"Dor, Charles",2
"Dorseau, Joseph",2
"Doré, Bazil",2
"Doré, Bazile",2
"Doré, Bazille",2
"Doré, François",9
"Doré, Jean",6
"Doré, Joseph",6
"Doré, Philipe",2
"Dorée, Bazil",3
"Dorée, Bazille",3
"Dorée, François",10
"Dorée, Jean Bruno",5
"Dos, Charles",26
"Dosset, Louis",2
"Dougé, Jean Baptiste",4
"Douteau, Pierre",30
"Doyer, Jean Claas",2
"Drain, Jacques",4
"Drain, Pierre",4
"Drain, Pierre Jacques",4
"Drean, Joseph",2
"Dreano, Jean Marie",2
"Dreudomiau, Jean Etienne",2
"Driand, Jacques",2
"Driant, Guillaume",4
"Driant, Jacques",4
"Driau, Guillaume",3
"Dritts, Daniel",2
"Drollaud, Pierre",2
"Droneau, Pierre",2
"Dronneau, Pierre",2
"Drouaux, Piérre",2
"Drouillard, Jean",54
"Drouillard, Pierre",34
"Du Boscq, Laurent",2
"Du Montel, Jacques",2
"Du Peyrat, Martin",2
"Du Sel <fils>, Francois",2
"Dubain, François",2
"Dubain, Jean",28
"Dubain, Pierre",2
"Dubernay, Laurent",8
"Dubessé, Nicolas",2
"Dubet, Jean",2
"Dubin, Jacque",2
"Dubin, Jean",12
"Dubin, René",1
"Dubois, Louis",4
"Dubois, Pierre Joseph",4
"Dubois, Sebastien Conellaud",2
"Dubois, Sebastien Pierre",2
"Dubos, François",2
"Dubos, Jean Baptiste",2
"Dubreuil, Pierre",34
"Dubroca, Pierre",12
"Dubréuil, Pierre",2
"Duchesne, Pierre",2
"Duchien, François",2
"Dudonit, Pierre",2
"Duguay, Etienne",2
"Duguen, Pierre Marie",2
"Dugué, Louis",2
"Duhamel, Jean",2
"Dumanoir, Charles",2
"Dumon, Jean",2
"Duperay, Martin",2
"Dupeus, Pierre",2
"Dupeux, Jacque",6
