value,count
42.354637,2
42.617109,1
44.833333,164
45.566667,5
45.816667,91
45.833333,873
45.850003,72
45.883333,20
45.933333,707
45.95,594
46.033333,281
46.166667,272
46.193652,378
46.2,739
46.216667,90
46.312468,985
46.697882,16
46.716667,2
46.975134,105
47,81
47.045002,8
47.116667,4
47.216667,1
47.316667,9
47.483333,24
47.516667,21
47.549033,49
47.566667,1520
47.6,11
47.657445,6
47.75,20
48.283333,25
48.4,9
48.45,18
48.466667,6
48.574926,49
48.65,42
48.783333,1
48.838204,1
49.183333,8
49.383333,6
49.433333,5
49.75,12
49.866667,3
49.933333,6
50.183333,50
vide,92
