value,count
"ANF, G5-118/201",2
"ANF, G5-118/202",2
"ANF, G5-118/203",2
"ANF, G5-118/204",2
"ANF, G5-118/205",2
"ANF, G5-118/206",2
"ANF, G5-118/207",2
"ANF, G5-118/208",2
"ANF, G5-118/209",2
"ANF, G5-118/210",2
"ANF, G5-118/211",2
"ANF, G5-118/212",2
"ANF, G5-118/213",2
"ANF, G5-118/214",2
"ANF, G5-118/215",2
"ANF, G5-118/216",2
"ANF, G5-118/217",4
"ANF, G5-118/218",2
"ANF, G5-118/220",2
"ANF, G5-118/221",2
"ANF, G5-118/222",2
"ANF, G5-118/223",2
"ANF, G5-118/2235",2
"ANF, G5-118/2236",2
"ANF, G5-118/2237",2
"ANF, G5-118/2238",2
"ANF, G5-118/2239",2
"ANF, G5-118/224",2
"ANF, G5-118/2240",2
"ANF, G5-118/2241",2
"ANF, G5-118/2242",2
"ANF, G5-118/2243",2
"ANF, G5-118/2244",2
"ANF, G5-118/2245",2
"ANF, G5-118/2246",2
"ANF, G5-118/2247",2
"ANF, G5-118/2248",2
"ANF, G5-118/2249",2
"ANF, G5-118/225",2
"ANF, G5-118/2250",2
"ANF, G5-118/2251",2
"ANF, G5-118/2252",2
"ANF, G5-118/2253",2
"ANF, G5-118/2254",2
"ANF, G5-118/2255",2
"ANF, G5-118/2256",2
"ANF, G5-118/2257",2
"ANF, G5-118/2258",2
"ANF, G5-118/2259",2
"ANF, G5-118/226",2
"ANF, G5-118/2260",2
"ANF, G5-118/2261",2
"ANF, G5-118/2262",2
"ANF, G5-118/2263",2
"ANF, G5-118/2264",2
"ANF, G5-118/2265",2
"ANF, G5-118/2266",2
"ANF, G5-118/2267",2
"ANF, G5-118/2300",2
"ANF, G5-118/2301",2
"ANF, G5-118/2302",2
"ANF, G5-118/2303",2
"ANF, G5-118/2304",2
"ANF, G5-118/2305",2
"ANF, G5-118/2306",2
"ANF, G5-118/2307",2
"ANF, G5-118/2308",2
"ANF, G5-118/2309",2
"ANF, G5-118/2310",2
"ANF, G5-118/2311",2
"ANF, G5-118/2312",2
"ANF, G5-118/2313",2
"ANF, G5-118/2314",2
"ANF, G5-118/2315",2
"ANF, G5-118/2316",2
"ANF, G5-118/2317",2
"ANF, G5-118/2318",2
"ANF, G5-118/2319",2
"ANF, G5-118/2320",2
"ANF, G5-118/2321",2
"ANF, G5-118/2322",2
"ANF, G5-118/2323",2
"ANF, G5-118/2324",2
"ANF, G5-118/2325",2
"ANF, G5-118/2326",2
"ANF, G5-118/2327",2
"ANF, G5-118/2328",2
"ANF, G5-118/2329",2
"ANF, G5-118/2330",2
"ANF, G5-118/2331",2
"ANF, G5-118/2332",2
"ANF, G5-118/2333",2
"ANF, G5-118/2334",2
"ANF, G5-118/2335",2
"ANF, G5-118/2336",2
"ANF, G5-118/2337",2
"ANF, G5-118/2338",2
"ANF, G5-118/2339",2
"ANF, G5-118/2340",2
"ANF, G5-118/2341",2
"ANF, G5-118/2342",2
"ANF, G5-118/2343",2
"ANF, G5-118/2344",2
"ANF, G5-118/2345",2
"ANF, G5-118/2346",2
"ANF, G5-118/2347",2
"ANF, G5-118/2348",2
"ANF, G5-118/2349",2
"ANF, G5-118/2350",2
"ANF, G5-118/2351",2
"ANF, G5-118/2352",2
"ANF, G5-118/2353",2
"ANF, G5-118/2354",2
"ANF, G5-118/2355",2
"ANF, G5-118/2356",2
"ANF, G5-118/2357",2
"ANF, G5-118/2358",2
"ANF, G5-118/2359",2
"ANF, G5-118/2360",2
"ANF, G5-118/2361",2
"ANF, G5-118/2362",2
"ANF, G5-118/2363",2
"ANF, G5-118/2364",2
"ANF, G5-118/2365",2
"ANF, G5-118/2366",2
"ANF, G5-118/2367",2
"ANF, G5-118/2368",2
"ANF, G5-118/2369",2
"ANF, G5-118/2370",2
"ANF, G5-118/2371",2
"ANF, G5-118/2372",2
"ANF, G5-118/2373",2
"ANF, G5-118/2374",2
"ANF, G5-118/2375",2
"ANF, G5-118/2376",2
"ANF, G5-118/2377",2
"ANF, G5-118/2378",2
"ANF, G5-118/2379",2
"ANF, G5-118/2380",2
"ANF, G5-118/2381",2
"ANF, G5-118/2382",2
"ANF, G5-118/2383",2
"ANF, G5-118/2384",2
"ANF, G5-118/2385",2
"ANF, G5-118/2386",2
"ANF, G5-118/2387",2
"ANF, G5-118/2388",2
"ANF, G5-118/2389",2
"ANF, G5-118/2390",2
"ANF, G5-118/2391",2
"ANF, G5-118/2392",2
"ANF, G5-118/2393",2
"ANF, G5-118/2394",2
"ANF, G5-118/2395",2
"ANF, G5-118/2396",2
"ANF, G5-118/2397",2
"ANF, G5-118/2398",2
"ANF, G5-118/2399",2
"ANF, G5-118/2400",2
"ANF, G5-118/2401",2
"ANF, G5-118/2402",2
"ANF, G5-118/2403",2
"ANF, G5-118/2404",2
"ANF, G5-118/2405",2
"ANF, G5-118/2406",2
"ANF, G5-118/2407",2
"ANF, G5-118/2408",2
"ANF, G5-118/2409",2
"ANF, G5-118/2410",2
"ANF, G5-118/2411",2
"ANF, G5-118/2412",2
"ANF, G5-118/2413",2
"ANF, G5-118/2414",2
"ANF, G5-118/2415",2
"ANF, G5-118/2416",2
"ANF, G5-118/2417",2
"ANF, G5-118/2418",2
"ANF, G5-118/2419",2
"ANF, G5-118/2420",2
"ANF, G5-118/2421",2
"ANF, G5-118/2422",2
"ANF, G5-118/2423",2
"ANF, G5-118/2424",2
"ANF, G5-118/2425",2
"ANF, G5-118/2426",2
"ANF, G5-118/2427",2
"ANF, G5-118/2428",2
"ANF, G5-118/2429",2
"ANF, G5-118/2430",2
"ANF, G5-118/2431",2
"ANF, G5-118/2432",2
"ANF, G5-118/2433",2
"ANF, G5-118/2434",2
"ANF, G5-118/2435",2
"ANF, G5-118/2436",2
"ANF, G5-118/2437",2
"ANF, G5-118/2438",2
"ANF, G5-118/2439",2
"ANF, G5-118/2440",2
"ANF, G5-118/2441",2
"ANF, G5-118/2442",2
"ANF, G5-118/2443",2
"ANF, G5-118/2444",2
"ANF, G5-118/2445",2
"ANF, G5-118/2446",2
"ANF, G5-118/2447",2
"ANF, G5-118/2448",2
"ANF, G5-118/2449",2
"ANF, G5-118/2550",2
"ANF, G5-118/2668",2
"ANF, G5-118/2669",2
"ANF, G5-118/2670",2
"ANF, G5-118/2671",2
"ANF, G5-118/2672",2
"ANF, G5-118/2673",2
"ANF, G5-118/2674",2
"ANF, G5-118/2675",2
"ANF, G5-118/2676",2
"ANF, G5-118/2677",2
"ANF, G5-118/2678",2
"ANF, G5-118/2679",2
"ANF, G5-118/2680",2
"ANF, G5-118/2681",2
"ANF, G5-118/2682",2
"ANF, G5-118/2683",2
"ANF, G5-118/2684",2
"ANF, G5-118/2685",2
"ANF, G5-118/2686",2
"ANF, G5-118/2687",2
"ANF, G5-118/2688",2
"ANF, G5-118/2689",2
"ANF, G5-118/2690",2
"ANF, G5-118/2691",2
"ANF, G5-118/2692",2
"ANF, G5-118/2693",2
"ANF, G5-118/2694",2
"ANF, G5-118/2695",2
"ANF, G5-118/2696",2
"ANF, G5-118/2697",2
"ANF, G5-118/2698",2
"ANF, G5-118/2699",2
"ANF, G5-118/2780",2
"ANF, G5-118/2781",2
"ANF, G5-118/2782",2
"ANF, G5-118/2783",2
"ANF, G5-118/2784",2
"ANF, G5-118/2785",2
"ANF, G5-118/2786",2
"ANF, G5-118/2787",2
"ANF, G5-118/2788",2
"ANF, G5-118/2789",2
"ANF, G5-118/2790",2
"ANF, G5-118/2791",2
"ANF, G5-118/2792",2
"ANF, G5-118/2793",2
"ANF, G5-118/2794",2
"ANF, G5-118/2795",2
"ANF, G5-118/2796",2
"ANF, G5-118/2797",2
"ANF, G5-118/2798",2
"ANF, G5-118/2799",2
"ANF, G5-118/2800",2
"ANF, G5-118/5301",2
"ANF, G5-118/5302",2
"ANF, G5-118/5303",2
"ANF, G5-118/5304",2
"ANF, G5-118/5305",2
"ANF, G5-118/5306",2
"ANF, G5-118/5307",2
"ANF, G5-118/5308",2
"ANF, G5-118/5309",2
"ANF, G5-118/5310",2
"ANF, G5-118/5311",2
"ANF, G5-118/5312",2
"ANF, G5-118/5313",2
"ANF, G5-118/5314",2
"ANF, G5-118/5315",2
"ANF, G5-118/5316",2
"ANF, G5-118/5317",2
"ANF, G5-118/5318",2
"ANF, G5-118/5319",2
"ANF, G5-118/5320",2
"ANF, G5-118/5321",2
"ANF, G5-118/5322",2
"ANF, G5-118/5323",2
"ANF, G5-118/5324",4
"ANF, G5-118/5325",2
"ANF, G5-118/5326",2
"ANF, G5-118/5327",2
"ANF, G5-118/5328",2
"ANF, G5-118/5329",2
"ANF, G5-118/5330",2
"ANF, G5-118/5331",2
"ANF, G5-118/5332",2
"ANF, G5-118/5333",2
"ANF, G5-118/5334",4
"ANF, G5-118/5335",4
"ANF, G5-118/5336",4
"ANF, G5-118/5337",4
"ANF, G5-118/5338",2
"ANF, G5-118/5339",2
"ANF, G5-118/5340",2
"ANF, G5-118/5341",2
"ANF, G5-118/5342",2
"ANF, G5-118/5343",2
"ANF, G5-118/5344",2
"ANF, G5-118/5345",2
"ANF, G5-118/5346",2
"ANF, G5-118/5347",2
"ANF, G5-118/5348",2
"ANF, G5-118/5349",2
"ANF, G5-118/5350",2
"ANF, G5-118/5351",2
"ANF, G5-118/5352",2
"ANF, G5-118/5353",2
"ANF, G5-118/5354",2
"ANF, G5-118/5355",2
"ANF, G5-118/5356",2
"ANF, G5-118/5357",2
"ANF, G5-118/5358",2
"ANF, G5-118/5359",2
"ANF, G5-118/5360",2
"ANF, G5-118/5361",2
"ANF, G5-118/5362",2
"ANF, G5-118/5363",2
"ANF, G5-118/5364",2
"ANF, G5-118/5365",2
"ANF, G5-118/5366",2
"ANF, G5-118/5367",2
"ANF, G5-118/5368",2
"ANF, G5-118/5369",2
"ANF, G5-118/5370",2
"ANF, G5-118/5371",2
"ANF, G5-118/5372",2
"ANF, G5-118/5373",2
"ANF, G5-118/5374",2
"ANF, G5-118/5375",2
"ANF, G5-118/5376",2
"ANF, G5-118/5377",2
"ANF, G5-118/5378",2
"ANF, G5-118/5379",2
"ANF, G5-118/5380",2
"ANF, G5-118/5381",2
"ANF, G5-118/5382",2
"ANF, G5-118/5383",2
"ANF, G5-118/5384",2
"ANF, G5-118/5385",2
"ANF, G5-118/5386",2
"ANF, G5-118/5387",2
"ANF, G5-118/5388",2
"ANF, G5-118/5389",2
"ANF, G5-118/5390",2
"ANF, G5-118/5391",2
"ANF, G5-118/5392",2
"ANF, G5-118/5393",2
"ANF, G5-118/5394",2
"ANF, G5-118/5395",2
"ANF, G5-118/5396",2
"ANF, G5-118/5397",2
"ANF, G5-118/5398",2
"ANF, G5-118/5399",2
"ANF, G5-118/5400",2
"ANF, G5-118/5401",2
"ANF, G5-118/5402",2
"ANF, G5-118/5403",2
"ANF, G5-118/5404",2
"ANF, G5-118/5405",2
"ANF, G5-118/5406",2
"ANF, G5-118/5407",2
"ANF, G5-118/5408",2
"ANF, G5-118/5409",2
"ANF, G5-118/5410",2
"ANF, G5-118/5411",2
"ANF, G5-118/5412",2
"ANF, G5-118/5413",2
"ANF, G5-118/5414",2
"ANF, G5-118/5415",2
"ANF, G5-118/5416",2
"ANF, G5-118/5417",2
"ANF, G5-118/5418",2
"ANF, G5-118/5419",2
"ANF, G5-118/5420",2
"ANF, G5-118/5421",2
"ANF, G5-118/5422",2
"ANF, G5-118/5423",2
"ANF, G5-118/5424",2
"ANF, G5-118/5425",2
"ANF, G5-118/5426",2
"ANF, G5-118/5427",2
"ANF, G5-118/5428",2
"ANF, G5-118/5429",2
"ANF, G5-118/5430",2
"ANF, G5-118/5431",2
"ANF, G5-118/5432",2
"ANF, G5-118/5433",2
"ANF, G5-118/5434",2
"ANF, G5-118/5435",2
"ANF, G5-118/5436",2
"ANF, G5-118/5437",2
"ANF, G5-118/5438",2
"ANF, G5-118/5439",2
"ANF, G5-118/5440",2
"ANF, G5-118/5441",2
"ANF, G5-118/5442",2
"ANF, G5-118/5443",2
"ANF, G5-118/5444",2
"ANF, G5-118/5445",2
"ANF, G5-118/5446",2
"ANF, G5-118/5447",2
"ANF, G5-118/5448",2
"ANF, G5-118/5449",2
"ANF, G5-118/5450",2
"ANF, G5-118/5451",2
"ANF, G5-118/5452",2
"ANF, G5-118/5453",2
"ANF, G5-118/5454",2
"ANF, G5-118/5455",2
"ANF, G5-118/5456",2
"ANF, G5-118/5457",2
"ANF, G5-118/5458",2
"ANF, G5-118/5459",2
"ANF, G5-118/5460",2
"ANF, G5-118/5461",2
"ANF, G5-118/5462",2
"ANF, G5-118/5463",2
"ANF, G5-118/5464",2
"ANF, G5-118/5465",2
"ANF, G5-118/5466",2
"ANF, G5-118/5467",2
"ANF, G5-118/5468",2
"ANF, G5-118/5469",2
