value,count
 -1.1089594426355542,18
 -2.950279,12
 -3.457222,2
 -4.525466,2
 -78.288261,2
-0.1,100
-0.233333,4
-0.333333,26
-0.35,4
-0.439167,26
-0.45,2
-0.566667,154
-0.633333,2
-0.65,178
-0.666667,8
-0.683333,1548
-0.783333,2
-0.9,520
-0.935826,18
-0.937643,86
-0.95,6
-0.97043,38
-0.995682,793
-1,120
-1.033333,2
-1.05,12
-1.066667,40
-1.083333,37
-1.095572,13
-1.116667,219
-1.133333,73
-1.142263,78
-1.15,681
-1.15325,16
-1.166667,2
-1.175,7
-1.186724,42
-1.2,4
-1.25,2
-1.266667,2
-1.3,1051
-1.328716,268
-1.366667,449
-1.383333,78
-1.4,16
-1.416667,176
-1.449444,6
-1.483333,14
-1.5,12
-1.516667,332
-1.55,177
-1.597853,61
-1.615534,46
-1.619444,30
-1.654143,4
-1.783333,396
-1.945124,130
-1.95,19
-1.952934,32
-1.998682,95
-1.99954,6
-2,2
-2.016667,421
-2.05,2
-2.1,16
-2.191667,215
-2.2,2
-2.25,456
-2.333333,133
-2.341046,379
-2.466667,16
-2.483333,2
-2.516667,4
-2.583333,8
-2.6,10
-2.65,2
-2.75,2
-2.760172,64
-2.766667,130
-2.783333,26
-2.8,56
-2.833333,6
-2.85,86
-2.893367,244
-2.917049,2
-2.918172,160
-2.95,358
-2.966667,2
-2.978725,12
-2.983333,8
-3,23
-3.05,46
-3.083333,205
-3.116667,455
-3.166667,14
-3.183333,112
-3.233333,10
-3.366667,128
-3.45,4
-3.466667,13
-3.533664,2
-3.583333,8
-3.813171,2
-3.826103,24
-3.916667,2
-3.983333,2
-4.099817,4
-4.116667,2
-4.138611,10
-4.183333,10
-4.2,2
-4.216667,4
-4.220667,4
-4.25,24
-4.311667,2
-4.333333,10
-4.483333,70
-4.533333,2
-4.566667,2
-4.6,14
-4.75,127
-4.766667,258
-4.8,2
-5.083333,6
-6.248889,2
-7.129555,2
-70.296478,2
-70.66309,6
-70.858755,2
-70.87744007,8
-70.897207,2
-71.058311,15
-74.004707,2
-75.164452,2
-76.28643,2
-76.298046,2
-77.065108,4
-8.495833,6
-9.048889,2
-9.263306,4
0.133333,6
0.231886,18
0.366667,16
0.516667,4
0.733333,8
1.083333,129
1.3,2
1.616667,16
1.633333,46
1.833333,12
10,26
10.323,4
10.669167,2
10.7,18
10.75,2
11.383333,13
12.133333,4
12.466667,4
14.550648,2
18.666667,14
2.366667,26
20.5,24
21.148453,8
3.613629,4
3.683333,2
3.916667,4
4.5,10
4.916667,66
5.324722,34
5.4,2
5.416667,4
5.75,25
5.833333,12
6.266985,2
6.55,8
6.683333,4
6.8,2
7.011566,6
7.183333,4
7.197218,2
7.216667,8
7.45,3
7.75,2
7.996559,15
8.219924,4
8.766667,2
8.8,11
vide,400
