value,count
Angleterre,292
Bayonne,14
Danemark,110
Dunkerque,26
Espagne,16
Etats de l'Empereur,8
Etats-Unis,49
Hollande,120
Lorient,128
Marseille,2
Petites Iles,551
Prusse,44
Quatre villes hanséatiques,67
Saint-Jean de Luz,4
vide,12398
