value,count
00000002,2
00000013,75
00000027,66
00000038,3
00000040,2
00000043,435
00000051,327
00000055,2
00000066,38
00000068,190
00000070,50
00000071,25
00000074,4
00000075,2
00000078,2
00000084,13
00000090,48
00000093,18
00000094,1386
00000095,10
00000097,2
00000098,14
00000101,2
00000106,4
00000110,2
00000122,6
00000124,88
00000129,4140
00000130,46
00000135,3
00000138,4
00000145,2
00000147,4
00000151,11
00000167,4
00000171,2
00000183,2
00000186,6
00000201,256
00000203,254
00000205,12
00000213,6
00000234,90
00000235,6
00000240,23
00000241,4
00000242,90
00000254,17
00000257,65
00000258,2
00000259,112
00000280,57
00000281,8
00000282,4
00000295,7
00000298,112
00000305,3
00000327,8
00000328,6
00000354,2
00000356,27
00000361,32
00000362,10
00000363,2
00000379,53
00000414,76
00000419,2
00000420,34
00000431,4
00000444,175
00000469,903
00000470,6
00000491,8
00000512,312
00000522,4
00000524,54
00000542,195
00000546,2
00000548,10
00000553,8
00000580,2
00000581,4
00000589,18
00000590,4
00000601,6
00000606,14
00000616,76
00000617,2
00000621,2
00000630,12
00000634,4
00001274,4
00001275,6
00001276,5
00001278,10
00001279,3
00001280,16
00001281,2
00001284,2
00001285,15
00001287,8
00001288,2
00001290,2
00001291,4
00001292,2
00001296,4
00001299,2
vide,3497
