value,count
-5680281600000,14
-5680886400000,5
-5681059200000,10
-5681145600000,21
-5681404800000,2
-5681750400000,12
-5682182400000,27
-5682355200000,38
-5682528000000,21
-5682614400000,14
-5682873600000,17
-5683392000000,21
-5683564800000,26
-5683996800000,5
-5684083200000,26
-5684428800000,36
-5684515200000,5
-5684688000000,11
-5685120000000,7
-5685379200000,27
-5685465600000,21
-5685552000000,30
-5685638400000,33
-5685724800000,15
-5685984000000,5
-5686156800000,10
-5686243200000,26
-5686329600000,21
-5686502400000,31
-5686761600000,5
-5686934400000,12
-5687020800000,25
-5687452800000,33
-5687539200000,14
-5687712000000,26
-5688144000000,21
-5688316800000,34
-5688403200000,41
-5688489600000,11
-5688576000000,22
-5688748800000,13
-5688921600000,3
-5689008000000,54
-5689267200000,18
-5689353600000,22
-5689440000000,45
-5689612800000,11
-5689785600000,25
-5689958400000,21
-5690131200000,30
-5690217600000,11
-5690390400000,41
-5690476800000,15
-5690649600000,26
-5690736000000,26
-5690822400000,23
-5690995200000,21
-5691081600000,5
-5691168000000,3
-5691254400000,75
-5691340800000,8
-5691427200000,45
-5691513600000,2
-5691600000000,38
-5691686400000,19
-5691772800000,12
-5691859200000,21
-5691945600000,13
-5692032000000,53
-5692291200000,4
-5692377600000,30
-5692464000000,28
-5692550400000,14
-5692636800000,8
-5692809600000,80
-5692896000000,6
-5693068800000,10
-5693155200000,7
-5693414400000,11
-5693500800000,57
-5693760000000,33
-5693846400000,27
-5693932800000,12
-5694019200000,21
-5694105600000,3
-5694192000000,28
-5694278400000,4
-5694364800000,5
-5694451200000,44
-5694624000000,30
-5695056000000,15
-5695401600000,34
-5695488000000,11
-5695833600000,21
-5695920000000,4
-5696092800000,21
-5697043200000,30
-5697129600000,31
-5697216000000,7
-5697302400000,5
-5697475200000,21
-5697648000000,54
-5697734400000,21
-5698339200000,27
-5698512000000,3
-5698598400000,9
-5698857600000,21
-5698944000000,12
-5699030400000,5
-5699116800000,38
-5699721600000,17
-5699894400000,26
-5700067200000,3
-5700153600000,21
-5700412800000,69
-5700499200000,10
-5700672000000,7
-5700844800000,8
-5700931200000,41
-5701017600000,21
-5701104000000,5
-5701276800000,26
-5701363200000,10
-5701449600000,37
-5701708800000,17
-5701881600000,26
-5701968000000,21
-5702054400000,16
-5702140800000,27
-5702313600000,4
-5702572800000,21
-5702659200000,27
-5703091200000,52
-5703177600000,30
-5703264000000,21
-5703350400000,6
-5703868800000,12
-5703955200000,22
-5704300800000,55
-5704387200000,5
-5704473600000,59
-5704646400000,29
-5704905600000,27
-5705164800000,21
-5705337600000,47
-5705424000000,21
-5705510400000,27
-5705596800000,14
-5705769600000,15
-5706115200000,21
-5706547200000,4
-5706720000000,5
-5706806400000,27
-5707065600000,15
-5707324800000,27
-5707411200000,5
-5707584000000,26
-5707670400000,17
-5707929600000,5
-5708188800000,53
-5708275200000,41
-5708534400000,21
-5708707200000,30
-5709139200000,17
-5709225600000,27
-5709312000000,5
-5709398400000,3
-5709484800000,26
vide,3854
