value,count
Allemagne,3
Angleterre et ses colonies,84
Colonies françaises,196
Danemark et ses colonies,21
Divers,8
Espagne et ses colonies,20
France,131
Hollande et ses colonies,108
Nord,14
Portugal et ses colonies,2
Prusse,19
Suède et ses colonies,9
Villes hanséatiques,40
États de l'Empereur,12
États-Unis d'Amérique et ses colonies,12
Îles,383
