value,count
Ail,8
Bois,64
Bois de construction,52
Chanvre,9
Eau-de-vie,42
Fagots,14
Futailles vides,12
Fèves,18
Lest,52
Planches,33
Sel,7
Tuilles,10
Vide,55
Vin,32
vide,7069
à l'aventure,7
