value,count
00000192,1
00000206,18
00000259,20
00000364,3
00000617,8
00000709,15
00000822,28
00000823,12
00000901,12
00001317,10
00001327,6
00001438,56
00001947,2
00001954,15
00002019,1
00002095,20
00002176,6
00002378,6
00002649,4
00002681,6
00002939,6
00003355,6
00003545,49
00004208,49
00004302,81
00004309,2
00004444,9
00005140,196
00006297,1
00006448,676
00006466,420
00006552,25
00006597,144
00006700,20
00006795,10
00007043,256
00007060,12
00007063,1
00007135,30
00007136,225
00007155,5
00007331,12
00007367,1
00007438,20
00007569,4
00007697,2
00007750,70
00007751,42
00007804,20
00007811,4
00007827,9
00007903,441
00007996,25
00008048,494
00008050,182
00008204,36
00008292,9
00008777,12
00008780,6
00008785,64
00008787,210
00008788,42
00008843,9
00008847,10
00008913,110
00008964,96
00009171,90
00009322,20
00009720,1
00009791,20
00009913,12
00009915,81
00009919,30
00009921,81
00009925,12
00010065,144
00010085,4
00010583,56
00010636,8
00010848,9
00011271,2
00012101,272
00012458,12
00012706,20
00012789,49
00012870,90
00013081,10
00013108,12
00013169,36
00013309,6
00017560,3
00018490,1
00021154,37
00021161,42
00021246,90
00021312,20
00021316,16
00021323,4
00021330,1
00021344,30
00021373,30
00021374,7
00021377,36
00021402,16
00021461,2
00021464,729
00021465,729
00021492,80
00021493,15
vide,117
