value,count
Bayonne,17
Bordeaux,228
Boulogne,10
Brest,7
Caen,11
Calais,7
Cherbourg,5
Dieppe,9
Dunkerque,73
Granville,1
Honfleur,30
La Rochelle,4597
Marennes,1124
Morlaix,6
Nantes,187
Quimper,832
Sables-d’Olonne,201
Saint-Valéry-en-Caux,10
Saint-Valéry-sur-Somme,17
Vannes,102
vide,10
