value,count
Aligre de Marans,1259
Ars en Ré,616
Beauvoir-sur-Mer,241
Champagné-les-Marais,26
Charente,1202
Esnandes,2
Ile de Bouin,203
La Flotte en Ré,570
La Perrotine,149
La Rochelle,2072
La Tranche sur Mer,48
Le Chateau [d' Oléron],115
Marennes,2962
Moricq,180
Mortagne,34
Noirmoutier,577
Ribérou [Saujon],874
Rochefort,720
Royan,31
Sables d' Olonne,438
Saint Denis [d' Oléron],136
Saint Gilles sur Vie,209
Saint Martin de Ré,954
Saint Michel en l' Herm,132
Soubise,79
