value,count
Bremen,11
British,302
Danish,122
Dutch,142
French,13039
Hamburguese,24
Lubeck,18
Mecklenburg,10
Oldenburg,4
Papenburg,2
Polish,14
Prussian,48
"Spain, undetermined",18
United States,53
vide,22
