value,count
12601,2
1396,2
1444,2
14448,2
1486,2
17625,2
18751,2
2401,2
2980,2
3375,2
3613,2
3648,2
426,2
5027,2
535,2
6398,2
67161,2
6947,2
826,2
vide,1024
