value,count
Félix Méritis,2
Garde de Dieu,4
Gardent,2
Gason,2
Gaspard,6
Genevieve,16
Geneviève,6
Geneviéve,18
Genneviéve,2
George et Marianne,2
Gonaivien,2
Grace de Dieu,74
Gracieuse,4
Grand Bourbon,4
Grand Hiver,4
Grand Hivert,6
Grand Hyvert,6
Grand Saint Gerad,2
Grand Saint Jean,1
Grand Saint Martin,2
Grande Sainte Anne,2
Gratieuse,2
Griffon,4
Grâce de Dieu,6
Guerrier,4
Guillaume,52
Génie,2
Général Eliot,2
Hardy,4
Harmonie,6
Harriot,2
Hasard,2
Hazard,22
Hellenne,2
Hendrika Maria,2
Henri,2
Henri Quatre,3
Henrie,3
Henriete,1
Henriette,2
Henry,9
Hermione,2
Hermionne,1
Heron bleu,2
Heros,6
Heureuse Charlotte,4
Heureuse Famille,4
Heureuse Marie,14
Heureuse Mignone,6
Heureuse Mignonne,2
Heureuse Rencontre,2
Heureux,8
Heureux Commerce,32
Heureux François,6
Heureux Hazard,4
Heureux commerce,2
Heureux hazard,10
Hirondelle,16
Hiver,2
Hop,2
Hope,2
Hopend,2
Hulelle,2
Huranien,2
Husard,2
Hutille,1
Huzard,2
Hyrondelle,8
Hyrondéle,3
Hyver,2
Héleonore,2
Hélizabeth,2
Hélène,2
Héron bleu,2
Héros,11
Impromptu,2
Industrie,28
Indécis,4
Innocence reconnue,1
Insulaire,6
Iris,2
Irondelle,2
Izabelle,2
Jacob,4
Jacques Michel,2
Jacquette,2
Jalousie,1
Janne Françoise,2
Janne Rosse,4
Janne Roze,2
Jannetone,2
Jaquette,2
Jazon,20
Jean,6
Jean Alexis,4
Jean Baptise,2
Jean Baptiste,12
Jean Bar,2
Jean François de Salle,2
Jean Hermand,2
Jean Jacques,4
Jean Jaques,2
Jean Joseph,4
Jean Marie,17
Jean-Baptiste,2
Jeane,2
Jeane George,2
Jeane Saacke,2
Jeanne,46
Jeanne Bonne Nouvelle,2
Jeanne Bonne nouvelle,2
Jeanne Cecile,2
Jeanne Cécile,4
Jeanne Cécille,8
Jeanne Florentine,2
Jeanne François,2
Jeanne Françoise,9
Jeanne Louise,2
Jeanne Marguerite,2
Jeanne Marie,34
Jeanne Monique,4
Jeanne Perrine,2
Jeanne Saakjen,2
Jeannette,23
Jeans Marie,2
Jeny,2
Jeun Heldert,2
Jeune,2
Jeune Abraham,2
Jeune Adolf,2
Jeune Aimé,6
Jeune Alexis,2
Jeune Amandé,20
Jeune Amendé,6
Jeune Anette,4
Jeune Armand,2
Jeune Atheninenne,2
Jeune Auguste,2
Jeune Baptiste,2
Jeune Bonne Nouvelle,6
Jeune Caroline,6
Jeune Cathalina,2
Jeune Catherine,8
Jeune Cecile,2
Jeune Cecille,4
Jeune Contésse,1
Jeune Cécile,4
Jeune Dame Magdeleine,2
Jeune Dragon,4
Jeune Elizabeth,3
Jeune Emilie,10
Jeune Fecke,2
Jeune Feikes,2
Jeune Flore,2
Jeune Flore Adelaide,2
Jeune François,2
Jeune Frederick,2
Jeune George,2
Jeune Germanus,2
Jeune Harmen,2
Jeune Jacobus,2
Jeune Jean,4
Jeune Jean Hendrick,2
Jeune Jeanne,1
Jeune Joseph,17
Jeune Julie,4
Jeune Louise,8
Jeune Marguerite,2
Jeune Marguérite,2
Jeune Marianne,7
Jeune Marie,19
Jeune Muler,2
Jeune Nicolas,2
Jeune Perinne,2
Jeune Pierre,4
Jeune Ponke,2
Jeune Printemps,2
Jeune Printems,2
Jeune Périne,2
Jeune Rose,4
Jeune Royale,2
Jeune Saint Briac,6
Jeune Sainte Anne,1
Jeune Simon,2
Jeune Théreze,1
Jeune Théréze,4
Jeune Velmy,2
Jeune Victoire,1
Jeune Yowert Sybrands,2
Jeune ainan,2
Jeunne Annette,1
Jeunne Jean Hoster,2
Jeunne Luppe,2
Jonges Stapert,2
Joseph,4
Joseph Marie,4
Josephe Marie,4
Josephine,1
Judith,6
Judith Marie,6
Juif,2
Julie,43
Julie Rosalie,2
Jullien,2
Jullien Marie,4
Jullis,4
Jully,2
July,2
Jumeaux,4
Jumelle,2
Juste,12
Karen,2
L' Elisabeth,2
L' Espoir,2
L' Ively [Lively],2
La Bonne Foy,2
La Duchesse de la Charte,2
La Fidelité,2
La Grace de Dieu,4
La Jeanne,2
La Jeune Hortense,2
La Julie,2
La Marie Anne,2
La Marie Claire,3
La Marie Jeanne,2
La Marie Theréze,2
La Nouvelle Union,2
La Nymphe,2
La Rochelle,2
La Suzanne,2
La Victoire,2
La Vigne,2
Laimable Eugénie,2
Laimable Jeanne,2
Lalliance,2
Lamitié Constante,2
Lange Gabriél,2
Larke,2
Lauriana,2
Layère,1
Le Duc d' Orleans,2
Le Jean Marie,1
Le Jean Marie ,2
Le Missenher Teena,2
Le Port,2
Legere,2
Legére,4
Leopard,2
Lesperance en Dieu,2
Lespérance en Dieu,4
Levy,2
Lexpion,2
Lezard,6
Liberté,4
Lilie,2
Lily,1
Lion Marin,1
Louis Alexandre,24
Louis Allexandre,2
Louis Aléxandre,4
Louis David,10
Louis Henry,2
Louise,12
Louise Dorothée,2
Louise Marguerite,1
Lowely,2
Lucie,8
Lucille,2
Lucrece,2
Lucy,2
Lune,2
Lunion,2
Lwis Aubeydet et Meyte,2
Léonore,2
Léspérance,2
Lévrier,2
Ma regina,2
Madelaine,18
Madeleine,6
Madelene,2
Madelenne,2
Magdelaine,46
Magdeleine,34
Malboroug,2
Malbourg,2
Malbouroug,6
Malbrough,2
Malbrougk,2
Malbrouq,2
Manon,1
Manuel,2
Marane,2
Marc André,1
Mare Anne,2
Margerith,2
Marguerette Bone Alliance,2
Marguerite,49
Margueritte,32
Marguérite,9
Marguéritte,4
Maria Jeanne,2
Maria Johana Gerada,2
Mariane,2
Marianne,198
Mariannes,2
Marie,132
Marie Agathe,2
Marie Alexandre,1
Marie André,2
Marie Ange,18
Marie Angelique,4
Marie Anges,2
Marie Angélique,1
Marie Anne,151
Marie Anthoinne,2
Marie Antoine,30
Marie Antoinette,2
Marie Arsenne,3
Marie Arsenne ,1
Marie Arsène,2
Marie Babette,2
Marie Brigite,2
Marie Brigitte,10
Marie Catherine,14
Marie Catherinne,4
Marie Cathérine,2
Marie Cathérinne,2
Marie Charlotte,34
Marie Claire,55
Marie Constance,5
Marie Elisabeth,6
Marie Elizabet,2
Marie Elizabeth,51
Marie Elizabeth Thereze,2
Marie Elizabethe,8
Marie Elizabéth,4
Marie Emelie,2
Marie Entoinne,2
Marie Francoise,61
Marie François,2
Marie Françoise,125
Marie Gabriélle,1
Marie Geneviève,2
Marie Geneviéve,4
Marie Guillemet,2
Marie Guillemette,4
Marie Guillemétte,2
Marie Helaine,6
Marie Helenne,4
Marie Helerne,2
Marie Henriette,1
Marie Henriétte,1
Marie Hyachinte,2
Marie Hyacinte,2
Marie Héléne,2
Marie Janne,1
Marie Janne ,1
Marie Jean,5
Marie Jean François,4
Marie Jeanne,75
Marie Jeanne Françoise,13
Marie Joachaim,2
Marie Joachime,2
Marie Joseph,152
Marie Joseph Clement,2
Marie Julienne,6
Marie Juliéne,2
Marie Justine,13
Marie Lagrange,26
Marie Louis,6
Marie Louise,73
Marie Louize,1
Marie Luce,6
Marie Madelaine,60
Marie Madelaire,2
Marie Madelame,2
Marie Madeleine,14
Marie Madgelaine,2
Marie Magdelaine,34
Marie Magdeleine,56
Marie Magdelenne,6
Marie Magdeline,2
Marie Marguerite,17
Marie Margueritte,17
Marie Marguérite,8
Marie Marguéritte,2
Marie Olive,8
Marie Perine,2
Marie Pérotte,2
Marie Rosaire,2
Marie Rose,4
Marie Rozaire,4
Marie Roze,9
Marie Sainte,2
Marie Sainte Anne,17
Marie Severe,2
Marie Société,6
Marie Sophie,2
Marie Subtile,1
Marie Susanne,19
Marie Sussanne,10
Marie Suzane,4
Marie Suzanne,36
Marie Tapage,1
Marie Taraire,2
Marie Theophile,30
Marie Theophille,2
Marie Therese,4
Marie Thereze,23
Marie Therèze,6
Marie Theréize,1
Marie Théophile,8
Marie Thérese,5
Marie Thérèse,59
Marie Théréze,8
Marie Thëophile,2
Marie Vaillante,1
Marie Victoire,22
Marie Vincent,4
Marie Vincente,13
Marie de Grace,6
Marie de Lagrange,2
Marie la Grange,2
Marie-Louise,2
Marquis de Vaudeems,2
Marquis de Veaudoins,2
Marquis de Verdens,2
Marquise Brack,2
Marquise de Brue,4
Marquise de Vallés,1
Marta Margarita,2
Marthe,20
Meilleur Espoir,4
Memphis,4
Mentor,4
Mercure,10
Mere Susanne,2
Mere Suzanne,2
Merson,2
Mignionne,2
Mignone,2
Mignonne,6
Minerve,2
Miragouane,2
Modeste,2
Monsieur,30
Montagnard,3
Montreuil,8
Méridien,2
Nancy,12
Nanette,2
Nascelle,2
Navigation,2
Necessaire,27
Negociant,2
Neptune,8
Non Pareille,12
Nonpareille,53
Notre Dame,15
Notre Dame de Bon Secour,4
Notre Dame de Capadonga,6
Notre Dame de Condar,2
Notre Dame de Condas,1
Notre Dame de Condat,3
Notre Dame de Consolation,4
Notre Dame de Copadonga,2
Notre Dame de Secours,2
Notre Dame de bon Secours,2
Notre Dame de mon Secours,2
Notre Dame du Bon Secours,2
Notre Dame du bon secours,2
Notre Dame du secours,2
Notre Dame la Conception,1
Notre Dame la Conception ,1
Nouvelle Betzy,4
Nouvelle Esperance,12
Nouvelle Espérance,4
Nouvelle Margueritte,2
Nouvelle Rozalie,2
Nouvelle Union,16
Nécessaire,15
Négociant,8
Octobre,2
Oiseau,6
Olgur de Charlotte,2
Onerime,2
Oude Hendant de Noording,2
Oude Hendanx,2
Pai,2
Paix,26
Paix Désirée,4
Paix désirée,14
Palmier,2
Paquet d’Avril,2
Parvie,2
Patiance,30
Patience,28
Patriote,8
Paul Edouard,2
Peggy,2
Pelagie,16
Pellagie,2
Pere de famille,2
Perine,2
Perinne,2
Perinne Marie,2
Perle,34
Perseverance,2
Petit Aime,2
Petit Aimé,4
Petit Auguste,2
Petit Frere,2
Petit Frére,2
Petit Guillaume,2
Petit Jean,2
Petit Joseph,20
Petit Louis,2
Petit Mercure,2
Petit Saint Jean,60
Petit fils,4
Petit frère,4
Petite,2
Petite Agathe,8
Petite Fortune,1
Petite Frere,2
Petite Marie,44
Petite Saint Jean,6
Petite Théreze,1
Petitte Mignonne,2
Pierre,4
Pierre Alexis,12
Pierre Catherine,12
Pierre Elizabet,1
Pierre Francois,13
Pierre François,8
Pierre Jean,40
Pierre Marie,14
Pierre Paul,14
Pierre René,6
Pierre Yvon,2
"Pierre, Paul",2
Pilote des Indes,4
Pilotte des Indes,2
Plaisir de la mer,2
Plougon,2
Point du Jour,2
Poisson Dor,2
Poisson d’or,2
Polly,2
Port,6
Portsmouth,2
Porus,2
Poste,10
Poste de Mer,2
Postillon,10
Poule Noire,2
Pourvoyeuse,2
Praincese,2
Primtemps,4
Prince de Calais,2
Prince de Chalons,2
Prince de Talemon,2
Prince de la tremoville,2
Princesse,46
Princesse Rispigloisi,2
Princesse Royale,2
Princesse Royalle,6
Princesse du Nord,2
Princésse,4
Prinelais,2
Printemps,28
Printems,3
Prophete Elie,42
Prophète,2
Prophète Elie,4
Proprietté,2
Prosperité,6
Prospérité,8
Providance,139
Providance de Dieu,4
Providence,153
Prudence,2
Prudent,4
Prudente,1
Père de Famile,1
Père de Famille,6
Père de famille,2
Pélagie,1
Pélagie ,1
Quaker,4
Quatre Freres,44
Quatre Sœurs,42
Quatre frères,2
Quatre sœurs,4
Quinze Freres Louis,4
Quinze enfans Louis,2
Quinzième enfant Louis,2
Raine Ester,2
Rainne Ester,1
Rainne Ester ,1
Reedery,2
Reine,2
Reine Ester,6
Reine Esther,14
Reine Esthér,4
Reine Marie,6
Reine Victoire,6
Reine de Portugal,2
Reine des Anges,43
Reine des anges,8
Renard,3
Renard ,1
Renommée,14
Resource,4
Ressource,14
Revanche,8
Robuste,13
Rocher,20
Roché,14
Rochér,8
Rochêr,2
Roi David,4
Rosalie,82
Rose Angelique,4
Rose Engelique,2
Rose Julie,2
Rosiere,2
Rosiére,2
Rosse Angelique,2
Roy David,4
Rozalie,9
S. Karen,2
Sablais,4
Sabre,9
Saint  Francois,2
Saint Alexandre,4
Saint Alexis,6
Saint Androme,2
Saint Andronic,2
Saint Andronie,4
Saint André,61
Saint Anne,16
Saint Antoine,57
Saint Augustin,8
Saint Barbe,2
Saint Barthelémy,6
Saint Briac,6
Saint Catherinne,2
Saint Chaine,2
Saint Challe,2
Saint Charle,2
Saint Charles,32
Saint Chartes,2
Saint Christophe,2
Saint Claude,2
Saint Clement,2
Saint Corneille,6
Saint Denis,2
Saint Dominique,2
Saint Esprit,63
Saint Etienne,101
Saint Francois,106
Saint François,99
Saint Gabriel,6
Saint Germain,10
Saint Gildas,2
Saint Gilles,6
Saint Guillaume,6
Saint Helaine,5
Saint Hilaire,11
Saint Hillaire,2
Saint Honoré,6
Saint Ilduc,2
Saint Iller [Saint Hilaire],2
Saint Jacque,10
Saint Jacques,111
Saint Jaques,26
Saint Jean,221
Saint Jean Baptise,2
Saint Jean Baptiste,104
Saint Jean Evangeliste,6
Saint Jean Jaques,2
Saint Jean Marie,18
Saint Joachim,6
Saint Joseph,131
Saint Julien,4
Saint Jullien,7
Saint Laurent,2
Saint Leon,2
Saint Leonard,4
Saint Louis,164
Saint Louis Alexandre,2
Saint Luc,18
Saint Léonard,4
Saint Malo,10
Saint Marc,2
Saint Martin,6
Saint Mathieu,14
Saint Mathurin,2
Saint Maurice,4
Saint Michel,79
Saint Michél,2
Saint Nicolas,127
Saint Nicollas,9
Saint Pascal,2
Saint Paul,22
Saint Philippe,1
Saint Pierre,588
Saint Pierre Alexis,4
Saint Pierre Elizabet,6
Saint Pierre Marie,2
Saint Pierre la Providence,1
Saint Piérre,7
Saint René,14
Saint Sauveur,18
Saint Sebastien,7
Saint Simon,6
Saint Ustelle,2
Saint Ustélle,2
Saint Vincent,63
Saint Yves Marie,4
Saint louis,1
Saint michel,2
Saint pierre,2
Sainte Anne,558
Sainte Anne Francoise,4
Sainte Anne Françoise,10
Sainte Anne Marie,2
Sainte Barbe,42
Sainte CathErinne,2
Sainte Catherine,2
Sainte Claire,4
Sainte Corneille,2
Sainte Cornélie,2
Sainte Croix,1
Sainte Elaine,2
Sainte Etienne,4
Sainte Eulalie,2
Sainte Famille,14
Sainte Fleur,6
Sainte Francoise,4
Sainte Genevieve,2
Sainte Geneviève,2
Sainte Helaine,4
Sainte Helainne,2
Sainte Heleine,2
Sainte Helene,10
Sainte Helenne,7
Sainte Hélénne,2
Sainte Jeanne,2
Sainte Jeune Vieve [Sainte Geneviève],2
Sainte Marguérite,2
Sainte Marie,86
Sainte Marthe,2
Sainte Suzanne,2
Sainte Trinité,12
Sainte Urstele,2
Sainte Ursule,2
Sainte Ustelle,36
Sainte anne,2
Sally,2
Salomon,8
Saly,2
Sara Hellene,2
Sardine fraiche,2
Sardinne Fraiche,4
Sartine,2
Sauterelle,3
Sauterèlle,2
Sauvé,11
Sebastin,2
Secrete,2
Sept Freres,3
Sept Frères,2
Seraphin,4
Silphide,12
Simon,1
Sitoke Leckelas,2
Six Freres,9
Six Frères,2
Six freres,2
Six frères,2
Societe,12
Societte,2
Societté,3
Societé,18
Société,38
Société Patriotique,4
Soleil,2
Soleil Levant,3
Soleille Levant,2
Solide,15
Sophie,12
Sophie Dorothe Amelie,2
Sophie Secille,2
Sosieté,2
Speculation,3
Speedwell,2
Stadthouder,2
Sultan,10
Sultane,3
Susanne,16
Sussane,2
Sussanne,6
Suzane,22
Suzanna,2
Suzanne,71
Suzanne Cécile,2
Suzanne Cécille,2
Suzanne Pelagie,2
Suzette,2
Séraphin,1
Séraphin ,1
Sœur,2
Talarin,2
Tallaru,3
Tanelier,2
Tannant,2
Tasselier,10
Tasseliér,4
Temple de Salomon,2
Thelemaque,2
Theophile,2
Therese,2
Theréze Aimée,1
Thomas,6
Thomas et Henry,4
Thérese,4
Théréze,1
Tonant,6
Tonnand,2
Tonnant,12
Tourterelle,2
Tremble,1
Triomphant,10
Triphina,2
Triton,2
Trois Amis,8
Trois Cousin,6
Trois Cousines,8
Trois Cousins,3
Trois Enfans,2
Trois Freres,20
Trois Frères,7
Trois Marie,5
Trois Maries,6
Trois Soeurs,4
Trois Sœurs,22
Trois Sœurs Catherinne,2
Trois amis,2
Trois cousines,4
Trois cousins,2
Trois enfants,2
Trois ferre,2
Trois frères,17
Trois sœurs,30
Turgot,4
Ulbertine Marianne,2
Union,115
Union d' Ars,2
Unnamed,6
Utile,3
Utille,8
Vailland,2
Vaillant,8
Vaillant Neptune,2
Valentine,2
Valeur,2
Valleur,2
Vallée de Saint Pierre,4
Valléë de Saint Pierre,6
Vendangeur,6
Vendengeur,2
Veronique,5
Viarme,2
Victoire,119
Victoire ,1
Victor,4
Vierge Marie,4
Vieux Saint Paul,1
Vigilant,9
Vigilent,6
Vigne,2
Ville  [de Lubeck],1
Ville [de Lubeck],1
Ville d' Amiens,4
Ville d' Ostende,2
Ville de Balle,2
Ville de Cadix,5
Ville de Cognac,4
Ville de Conac,2
Ville de Fescamp,2
Ville de Fécamp,2
Ville de la Rochelle,8
Villem,2
Volante,6
Vollontaire,2
Volontaire,2
Volonte,2
Volonté,1
Voltigeur,6
Vrouw Marguarita,2
Vryhyd et yves,2
Véronique,2
Wihelmina,2
Wilkelenna,2
Yout,2
Zephir,14
Zéphir,12
c,1
la Genevieve,1
unnamed,3
