value,count
Ballast,52
Brandy,42
Broad bean,18
Cask (empty),12
Coastal tramping,7
Empty,55
Faggots,14
Garlic,8
Hemp,9
Plank,33
Salt,7
Tile,10
Timber,52
Wine,32
Wood,64
vide,7069
