value,count
Bremen,11
Denmark,110
Duchy of Oldenburg,4
France,12719
Great Britain,292
Hamburg,24
Lubeck,18
Mecklenburg,4
Mecklenburg ,4
Poland,14
Prussia,44
Spain,16
United Provinces,120
United States,49
vide,400
