value,count
00000013,12
00000043,131
00000051,1008
00000066,41
00000068,149
00000070,27
00000094,1838
00000124,81
00000129,1248
00000138,14
00000201,303
00000203,74
00000234,52
00000235,21
00000242,3
00000254,12
00000257,27
00000259,2
00000280,7
00000282,3
00000298,84
00000328,17
00000363,5
00000414,20
00000420,8
00000444,50
00000469,229
00000491,15
00000512,131
00000542,11
00000546,54
00000589,5
00000606,9
00000616,22
vide,1771
