value,count
Austrian Netherlands ,17
British colonies in America,2
Channel Islands,7
England,91
French colonies in America,10
French colonies in Asia,2
Friesland,5
Holland,34
Ireland,7
Maryland,4
Massachusetts,17
New York,1
Norway,57
Pennsylvania,2
Portuguese Atlantic Islands,2
Portuguese colonies in Africa,2
Rhode Island,1
Scotland,4
Virginia,2
Wales,1
Zeeland,2
vide,13559
