value,count
37046,9
69833,4
69912,3
70988,1
70992,2
71014,2
71015,1
71016,2
71017,2
75716,3
76357,10
76359,4
76371,5
76372,21
76385,3
76389,3
76397,11
76537,27
76539,27
76545,27
76548,27
76608,27
76611,27
76612,27
76616,27
76622,16
76628,16
76633,16
76638,16
76642,16
76659,27
76660,27
76663,27
76685,15
76700,26
76702,26
76780,5
76820,15
76833,15
76921,14
76950,9
77185,12
77187,21
77192,12
77195,21
77203,17
77282,14
77283,14
77291,15
77292,15
77297,14
77299,5
77327,5
77371,27
77372,27
77374,27
77411,9
77425,15
77464,12
77465,12
77476,8
77525,3
78589,27
78664,12
78697,3
78700,15
78722,12
78811,2
78968,5
79138,6
79141,5
79142,7
79146,7
79156,6
79161,4
79162,7
79301,5
79799,9
79881,21
79893,21
79940,3
79966,5
79969,27
79972,26
79990,21
79994,21
79996,21
80072,7
80076,7
80080,6
80085,12
80086,7
80087,6
80090,4
80096,8
80100,6
80102,15
80115,7
80116,12
80121,2
80129,7
80137,6
80141,9
80145,10
80156,15
80158,12
80159,6
80188,12
80256,12
80258,7
80265,10
80274,9
80276,6
80277,12
80278,4
80281,9
80282,9
80284,4
80285,7
80287,4
80291,8
80294,10
80295,3
80297,12
80298,4
80305,6
80306,9
80313,9
80316,12
80320,6
80323,6
80324,8
80327,8
80338,10
80339,9
80353,8
80400,27
80401,27
80403,27
80404,27
80412,27
80420,27
80620,8
80817,14
80824,11
80825,27
80826,21
80829,21
80874,27
80897,11
80936,5
81003,3
81092,10
81207,10
81223,10
81375,5
81448,5
81474,3
81537,10
81551,10
81742,5
81766,5
81809,5
81907,3
81981,5
82050,5
82108,12
82113,15
82115,8
82128,7
82130,6
82152,10
82170,26
82219,26
82239,10
82300,10
82312,26
82332,26
82364,10
82374,26
82402,26
82435,26
82519,6
82836,2
82855,4
83202,15
83207,3
83595,8
83714,5
83811,26
83835,26
83937,3
84004,26
84070,26
84084,5
84098,5
84123,2
84125,3
84137,21
84139,17
84144,17
84146,26
84167,14
84297,17
84336,17
84416,6
84424,11
84479,4
84525,15
84527,21
84529,4
84535,14
84548,12
84565,7
84577,5
84583,21
84588,21
84754,17
84786,26
84788,26
84887,5
84914,26
84919,5
84936,5
84937,26
84956,26
84969,21
84984,21
85002,21
85015,21
85016,4
85028,26
85029,21
85042,26
85057,21
85080,21
85083,26
85102,11
85104,26
85106,21
85121,21
85131,5
85151,21
85270,10
85288,4
85293,6
85296,4
85314,7
85336,7
85379,26
85381,5
85392,26
85396,5
85418,5
85419,26
85436,21
85450,21
85462,21
85472,26
85483,21
85493,21
85503,26
85504,21
85531,21
85550,26
85552,21
85571,21
85697,4
85751,17
85758,7
85777,10
85818,15
85964,26
85965,26
85974,10
85984,12
86024,11
86210,7
86237,8
86257,10
86258,9
86259,4
86271,5
86272,21
86274,14
86285,3
86289,3
86338,1
86445,27
86502,27
86507,27
86508,27
86510,27
86511,27
86512,27
86515,27
86516,27
86518,27
86522,16
86526,16
86528,16
86529,16
86533,16
