value,count
0101000020110F00000096FF026D0FFBC09D9C2527E93D5641,1116
0101000020110F00000373BAE96436F1C040A3F429D6E55541,6
0101000020110F0000078C23C4F3C012C106510E7B41145741,21
0101000020110F00000879DFD620CDFEC054B5F4F471465641,52
0101000020110F00000879DFD620CDFEC05F6D9AFD6EE85541,12
0101000020110F00000ABB49B45AAA01C19EC0C90D72025641,177
0101000020110F000014D4921C7B4E00C17FC4C8A63CFD5541,10
0101000020110F000014D4921C7B4E00C19725725F3A2C5641,216
0101000020110F000015E56FFE1E2804C18409E7F4998B5441,17
0101000020110F00001CAB71A76115FCC05C5F1C01AED35541,4
0101000020110F00001E15A98F2F5F00C1F7C5A70EEA135641,8
0101000020110F00001E3EDCAAB875F8C069DB59130D055641,966
0101000020110F000026464831354003C19725725F3A2C5641,248
0101000020110F00002D67851EDB46EAC0CFC21CB57BA85141,3
0101000020110F00003346BF9C5B35D940C1CC925FB6355841,30
0101000020110F000053CFC9FD210B14C1724575049E055741,54
0101000020110F000054C16EA11641FFC06B764D33A1ED5541,35
0101000020110F000054C16EA11641FFC0ACD86784FE265641,1062
0101000020110F00005714B660F4F705412BAA76E64F115941,7
0101000020110F000059C0D91D7B30FF405A66F01E09915841,6
0101000020110F00005E44804C95E500C1C22BAC1956075641,176
0101000020110F00005E459F63E0CF0FC1DCF8CFB2BF7D5641,15
0101000020110F000060A2004C3A06E3C0E85C5BA73A0E5841,11
0101000020110F00006B97485752C30C414CB560833A3F5941,14
0101000020110F000071BB49B45AAAF1C0B656C934D4F25541,26
0101000020110F00007453A7B4916E0AC13F6F6ED9C87A5641,4
0101000020110F0000746FDB9FDEDF16C1A235F10335235741,1
0101000020110F0000753F0262EE310641C5C97BA841B65841,17
0101000020110F00007C629819E2280BC1662A2710D8A65641,30
0101000020110F00007EA60D60BC5FFAC004B4E58F0F045641,224
0101000020110F0000832DFFC8149C04C1EAD625A0D82E5641,55
0101000020110F000083EC48A98014104185AD7EBABF4A5941,59
0101000020110F00008580657581B605C195EB351D07D55741,1
0101000020110F0000874ED1BFC72C5EC1D72557D10AE45341,2
0101000020110F0000897194322F7A03C14E6721FB31415641,8
0101000020110F00008E6AD69E22CDEEC01AD8B04E2E585541,218
0101000020110F00009B6496CCD0015EC11E83FA15BC0A5441,1
0101000020110F00009BE34947E96B0641B89A6BBD0BEF5841,3
0101000020110F0000A37BEF6229761EC1EDF5EC1CF78C5741,7
0101000020110F0000A60D7091ADE90841D863038479395941,7
0101000020110F0000A9EB0CB0A05DD9C081DDFEFBF6645541,10
0101000020110F0000AAF742C7E0AB02C146D612BB194B5641,15
0101000020110F0000B319125B681911C1937E2DFBC2DA5641,97
0101000020110F0000B5A00E2B420BFFC09AF2DB256EF55541,5
0101000020110F0000B8FDB8663FCC02C1BC8BE01D17125641,114
0101000020110F0000B97F25A667DB0BC1F4C53DA6889D5641,12
0101000020110F0000BCD26C65459202C19725725F3A2C5641,432
0101000020110F0000C50B4ADA772DFBC09EC0C90D72025641,24
0101000020110F0000C7FC92AF091005C137F634E869CD5641,86
0101000020110F0000CA2ED9C7FA6EF9C0334934DF3CDA5541,240
0101000020110F0000CC2247D42C59FEC031FEA89F3AF05541,319
0101000020110F0000CDD381E83F0E02C125BBC6606A2A5641,70
0101000020110F0000D278C959FFFE19C198746D27A8A95741,6
0101000020110F0000D440281924EEF3404133A336AC805841,10
0101000020110F0000D5408190A0A813C166F399CFC6025741,7
0101000020110F0000D5690AA8F4FF05C1807D57F926565641,1
0101000020110F0000D59994C5BD3B08C161DD1DF5795B5641,50
0101000020110F0000DEEE8CF2BC890AC1CFB2F8A8FBB15641,4
0101000020110F0000EA4D93D526930EC118B6A284CEAA5641,14
0101000020110F0000EAF4BE6003F405C17F330E59965A5841,5
0101000020110F0000EC76D2BBF1B3204152B08AC2CA2E5A41,4
0101000020110F0000F091283F4171FD401E7B4D92EC8B5841,3
0101000020110F0000F091283F4171FDC0175B8EB315345641,176
0101000020110F0000F6D41F0481E819C1FB18F9001B185741,832
0101000020110F0000FD4EB98C5C4F0CC15B4BDAE40D135741,19
