value,count
-0.35,8
-0.566667,164
-0.65,665
-0.683333,228
-0.9,494
-0.95,5
-0.995682,985
-1.083333,100
-1.116667,91
-1.142263,72
-1.15,272
-1.186724,378
-1.3,707
-1.366667,739
-1.383333,281
-1.516667,90
-1.55,1
-1.597853,1
-1.783333,6
-1.945124,16
-1.952934,8
-1.998682,105
-2.016667,42
-2.1,4
-2.25,81
-2.333333,2
-2.760172,6
-2.766667,21
-2.8,9
-2.893367,49
-2.95,1520
-3.116667,26
-3.183333,9
-3.233333,1
-3.366667,20
-3.826103,49
-4.483333,9
-4.6,25
-4.75,6
-5.083333,18
-70.66309,1
-71.058311,2
0.366667,12
0.733333,3
1.083333,11
1.633333,50
vide,92
