value,count
Allemagne,3
Angleterre,84
Bayonne,16
Danemark,21
Dunkerque,33
Espagne,19
Etat-Unis,2
Etats de l'Empereur,7
Hollande,108
Iles Françaises de l'Amérique,27
L'Amerique,3
L'amerique,7
L'empereur,5
La prusse,6
Lorient,22
Marseille,60
Petites iles,356
Portugal,2
Prusse,13
Quatre villes hanséatiques,40
Russie,14
Saint Jean de Luz,1
St Domingue,45
Suede,8
Suède,1
Sénégal,150
Sénégal et Guinée,1
Étranger,8
