value,count
0000138N- 07,1
0000212N- 15,5
0000212N- 17,5
0000212N- 19,5
0000212N- 20,5
0000275N- 07,3
0000666N- 18,7
0000666N- 20,7
0000666N- 22,7
0000666N- 24,7
0000671N- 15,4
0000671N- 16,4
0000671N- 18,4
00007155- 01,1
0000758N- 12,4
0000758N- 14,4
0000758N- 16,4
0001131N- 17,5
0001131N- 19,5
0001131N- 21,5
0001131N- 23,5
0001177N- 21,3
0001177N- 22,3
0001236N- 12,8
0001236N- 13,8
0001236N- 14,8
0001236N- 16,8
0001236N- 18,8
0001236N- 19,8
0001236N- 20,8
0001398N- 08,3
0001398N- 09,3
0001398N- 11,3
0001789N- 07,2
0001789N- 08,2
0001810N- 11,4
0001810N- 14,4
0001908N- 06,1
0001911N- 06,1
0002061N- 07,3
0002061N- 08,3
0002637N- 03,4
0002637N- 04,4
0002637N- 05,4
0002642N- 15,3
0002642N- 16,3
0002881N- 04,3
0002881N- 05,3
0003233N- 12,4
0003233N- 13,4
0003233N- 14,4
0003475N- 11,5
0003475N- 12,5
0003475N- 14,5
0003475N- 15,5
0003519N- 08,4
0003553N- 10,7
0003553N- 12,7
0003553N- 13,7
0003553N- 14,7
0003553N- 16,7
0003553N- 17,7
0003553N- 19,7
0003554N- 21,17
0003554N- 22,17
0003554N- 24,17
0003554N- 25,17
0003554N- 27,17
0003554N- 28,17
0003554N- 30,17
0003554N- 31,17
0003554N- 33,17
0003554N- 34,17
0003554N- 35,17
0003554N- 37,17
0003554N- 38,17
0003554N- 40,17
0003554N- 42,17
0003554N- 43,17
0003812N- 19,3
0003812N- 22,3
0003823N- 09,2
0003823N- 11,2
0004284N- 13,7
0004284N- 14,7
0004284N- 16,7
0004284N- 17,7
0004284N- 19,7
0004284N- 20,7
0004284N- 22,7
0004361N- 14,9
0004361N- 16,9
0004361N- 17,9
0004361N- 18,9
0004361N- 20,9
0004361N- 21,9
0004361N- 22,9
0004361N- 24,9
0004361N- 25,9
0006298N- 15,8
0006298N- 16,8
0006298N- 18,8
0006298N- 19,8
0006298N- 20,8
0006298N- 22,8
0006298N- 23,8
0006317N- 14,3
0006317N- 15,3
0006318N- 13,3
0006318N- 14,3
0006325N- 30,14
0006325N- 31,14
0006325N- 33,14
0006325N- 34,14
0006325N- 35,14
0006325N- 37,14
0006325N- 39,14
0006325N- 40,14
0006325N- 41,14
0006325N- 42,14
0006325N- 44,14
0006325N- 46,14
0006325N- 47,14
0006325N- 49,14
0006350N- 15,1
0006395N- 11,2
0006395N- 13,2
0006492N- 33,26
0006492N- 34,26
0006492N- 35,26
0006492N- 36,26
0006492N- 37,26
0006492N- 38,26
0006492N- 39,26
0006492N- 40,26
0006492N- 41,26
0006492N- 42,26
0006492N- 43,26
0006492N- 45,26
0006492N- 46,26
0006492N- 47,26
0006492N- 48,26
0006492N- 49,26
0006492N- 50,26
0006492N- 51,26
0006492N- 52,26
0006492N- 53,26
0006492N- 54,26
0006492N- 55,26
0006492N- 56,26
0006492N- 57,26
0006492N- 58,26
0006492N- 59,26
0006507N- 27,21
0006507N- 29,21
0006507N- 30,21
0006507N- 31,21
0006507N- 32,21
0006507N- 33,21
0006507N- 34,21
0006507N- 35,21
0006507N- 36,21
0006507N- 37,21
0006507N- 38,21
0006507N- 39,21
0006507N- 40,21
0006507N- 41,21
0006507N- 42,21
0006507N- 43,21
0006507N- 44,21
0006507N- 45,21
0006507N- 46,21
0006507N- 47,21
0006614N- 16,5
0006614N- 17,5
0006614N- 19,5
0006614N- 20,5
0006614N- 21,5
0006648N- 18,12
0006648N- 20,12
0006648N- 21,12
0006648N- 22,12
0006648N- 24,12
0006648N- 25,12
0006648N- 27,12
0006648N- 28,12
0006648N- 30,12
0006648N- 31,12
0006648N- 33,12
0006648N- 34,12
0006791N- 11,5
0006791N- 12,5
