value,count
Afrique,151
Allemagne,3
Amériques,72
Angleterre,84
Espagne,19
Flandre et autres états de l'Empereur,12
France,488
Hollande,108
Monde,8
Nord,103
Portugal,2
États-Unis d'Amérique,12
