value,count
.000389124,2
.00048225309,1
.0019456199,1
.0058368598,1
.0063110064,1
.0075732074,3
.0078125,1
.0084146755,2
.0085607283,1
.0092561431,1
.010214505,2
.010518344,1
.012622013,9
.014725681,4
.015146416,1
.015564959,1
.016829351,13
.01751058,1
.018386107,14
.019353753,1
.0194562,1
.02,1
.021036688,7
.023140356,8
.024038462,1
.025244026,2
.025536261,1
.029451363,5
.030784385,1
.032000002,1
.033658702,1
.042073376,1
.050000001,2
.050488051,6
.051072523,2
.058902726,1
.061287027,2
.061570041,1
.065641686,1
.067110494,3
.067317404,1
.081716038,1
.085901432,7
.10214505,2
.10439409,1
.10737678,13
.12257405,5
.12257406,1
.13422099,6
.14300306,1
.14913443,3
.15321758,6
.16343208,9
.17364658,2
.18386109,5
.20429009,13
.21036687,1
.2145046,2
.24514812,5
.25,1
.25536263,2
.26557714,2
.30000001,1
.30643517,13
.32686415,1
.34218591,1
.36000001,1
.40000001,3
.40858018,14
.45965269,3
.48319557,1
.5,2
.50471067,1
.51072526,6
.53688395,15
.5905723,10
.60000002,6
.61287034,29
.67110491,1
.71501529,22
.75350171,5
.77630234,2
.80000001,2
.81716043,8
.85901427,7
.91930538,3
.96016347,1
0,4
1,5
1.0214505,13
1.1235956,1
1.15,1
1.1848825,1
1.2257407,22
1.3,1
1.3278856,1
1.4300307,6
1.5,4
1.5321758,9
1.5753887,1
1.6343207,3
1.7364658,1
1.8386108,3
10,2
10.214505,2
100,1
102.14505,1
112.35955,2
12,1
12.257406,4
120,2
15,7
18,1
180,1
2,4
2.042901,19
2.4514811,2
2.5,5
2.5536263,1
2.6256478,1
2.6557713,2
2.8600614,1
24,2
24.514812,3
245.14812,1
25,1
3,4
3.0643516,4
3.25,2
3.5,1
30,2
30.643515,1
323.59549,2
4,3
4.0858021,11
4.4943819,1
408.5802,2
412.8703,3
5,2
5.1072526,3
50,1
6,3
6.1287031,4
72,1
73.544434,2
8,1
8.1716042,5
9,1
vide,505
